TipusCasData,ComarcaCodi,ComarcaDescripcio,MunicipiCodi,MunicipiDescripcio,SexeCodi,SexeDescripcio,TipusCasDescripcio,NumCasos
03/06/2020,14,Berguedà ,08024,Borredà,1,Dona,Sospitós,1
03/06/2020,15,Cerdanya,17141,Puigcerdà,0,Home,Sospitós,2
03/06/2020,07,Bages,08218,Sant Joan de Vilatorrada,0,Home,Sospitós,3
03/06/2020,11,Baix Llobregat,08001,Abrera,0,Home,Sospitós,1
03/06/2020,40,Vallès Occidental,08205,Sant Cugat del Vallès,0,Home,Positiu per Test Ràpid,1
03/06/2020,33,Segrià ,25010,Alcanó,1,Dona,Sospitós,2
03/06/2020,11,Baix Llobregat,08301,Viladecans,1,Dona,Sospitós,2
03/06/2020,11,Baix Llobregat,08211,Sant Feliu de Llobregat,1,Dona,Positiu per ELISA,1
03/06/2020,10,Baix Empordà ,17160,Sant Feliu de Guíxols,1,Dona,Sospitós,1
03/06/2020,07,Bages,08047,Cardona,0,Home,Sospitós,1
03/06/2020,40,Vallès Occidental,08184,Rubí,1,Dona,Sospitós,9
03/06/2020,21,Maresme,08007,Arenys de Munt,0,Home,Sospitós,2
03/06/2020,13,Barcelonès,08019,Barcelona,1,Dona,Positiu per Test Ràpid,1
03/06/2020,11,Baix Llobregat,08169,El Prat de Llobregat,0,Home,Sospitós,2
03/06/2020,10,Baix Empordà ,17013,Begur,1,Dona,Sospitós,2
03/06/2020,20,Gironès,17142,Quart,1,Dona,Sospitós,1
03/06/2020,41,Vallès Oriental,08134,Figaró-Montmany,0,Home,Sospitós,1
03/06/2020,24,Osona,08285,Torelló,1,Dona,Sospitós,1
03/06/2020,21,Maresme,08035,Calella,0,Home,Sospitós,2
03/06/2020,11,Baix Llobregat,08196,Sant Andreu de la Barca,1,Dona,Sospitós,2
03/06/2020,08,Baix Camp,43123,Reus,1,Dona,Sospitós,8
03/06/2020,41,Vallès Oriental,08041,Canovelles,0,Home,Sospitós,2
03/06/2020,12,Baix Penedès,43037,Calafell,0,Home,Sospitós,1
03/06/2020,02,Alt Empordà ,17230,Vila-Sacra,1,Dona,Sospitós,1
03/06/2020,33,Segrià ,25013,Alfarràs,1,Dona,Sospitós,1
03/06/2020,15,Cerdanya,17084,Isòvol,1,Dona,Sospitós,1
03/06/2020,06,Anoia,08161,Piera,0,Home,Sospitós,1
03/06/2020,31,Ripollès,17147,Ripoll,1,Dona,Sospitós,2
03/06/2020,33,Segrià ,25019,Almacelles,0,Home,Sospitós,1
03/06/2020,06,Anoia,08250,Santa Margarida de Montbui,1,Dona,Sospitós,1
03/06/2020,41,Vallès Oriental,08096,Granollers,0,Home,Sospitós,11
03/06/2020,24,Osona,08220,Sant Julià de Vilatorta,0,Home,Sospitós,1
03/06/2020,24,Osona,08298,Vic,0,Home,Sospitós,5
03/06/2020,33,Segrià ,25204,Seròs,1,Dona,Sospitós,1
03/06/2020,41,Vallès Oriental,08086,Les Franqueses del Vallès,0,Home,Sospitós,1
03/06/2020,34,Selva,17095,Lloret de Mar,0,Home,Sospitós,3
03/06/2020,21,Maresme,08035,Calella,1,Dona,Sospitós,2
03/06/2020,21,Maresme,08172,Premià de Mar,1,Dona,Sospitós,4
03/06/2020,40,Vallès Occidental,08205,Sant Cugat del Vallès,1,Dona,Sospitós,5
03/06/2020,32,Segarra,25072,Cervera,0,Home,Sospitós,1
03/06/2020,41,Vallès Oriental,08234,Sant Pere de Vilamajor,0,Home,Sospitós,1
03/06/2020,08,Baix Camp,43123,Reus,0,Home,Epidemiològic,1
03/06/2020,24,Osona,08067,Centelles,0,Home,Sospitós,1
03/06/2020,21,Maresme,08040,Canet de Mar,0,Home,Sospitós,1
03/06/2020,19,Garrotxa,17185,Sant Joan Les Fonts,0,Home,Sospitós,1
03/06/2020,17,Garraf,08307,Vilanova i la Geltrú,1,Dona,Sospitós,3
03/06/2020,10,Baix Empordà ,17118,Palamós,1,Dona,Sospitós,2
03/06/2020,,,,(Altres municipis),0,Home,Sospitós,1
03/06/2020,07,Bages,08098,Sant Salvador de Guardiola,0,Home,Sospitós,1
03/06/2020,40,Vallès Occidental,08260,Santa Perpétua de Mogoda,1,Dona,Sospitós,2
03/06/2020,40,Vallès Occidental,08266,Cerdanyola del Vallès,1,Dona,Sospitós,2
03/06/2020,02,Alt Empordà ,17175,Sant Miquel de Fluvià,1,Dona,Positiu per Test Ràpid,1
03/06/2020,27,Pla d'Urgell,25168,El Poal,1,Dona,Sospitós,1
03/06/2020,23,Noguera,25138,Montgai,0,Home,Sospitós,1
03/06/2020,30,Ribera d'Ebre,43150,Tivissa,0,Home,Sospitós,2
03/06/2020,12,Baix Penedès,43163,El Vendrell,0,Home,Sospitós,1
03/06/2020,24,Osona,08254,L'Esquirol,0,Home,Sospitós,1
03/06/2020,11,Baix Llobregat,08056,Castelldefels,0,Home,Positiu per ELISA,1
03/06/2020,34,Selva,17202,Tossa de Mar,0,Home,Positiu per Test Ràpid,1
03/06/2020,06,Anoia,08102,Igualada,0,Home,Sospitós,1
03/06/2020,13,Barcelonès,08194,Sant Adrià del Besòs,0,Home,Sospitós,2
03/06/2020,13,Barcelonès,08019,Barcelona,0,Home,Positiu per ELISA,2
02/06/2020,24,Osona,08220,Sant Julià de Vilatorta,1,Dona,Sospitós,3
02/06/2020,07,Bages,08047,Cardona,0,Home,Sospitós,1
02/06/2020,40,Vallès Occidental,08120,Matadepera,0,Home,Sospitós,2
02/06/2020,17,Garraf,08043,Canyelles,1,Dona,Sospitós,2
02/06/2020,06,Anoia,08031,Calaf,1,Dona,Sospitós,1
02/06/2020,30,Ribera d'Ebre,43060,Flix,1,Dona,Sospitós,1
02/06/2020,21,Maresme,08163,Pineda de Mar,1,Dona,Positiu per Test Ràpid,1
02/06/2020,21,Maresme,08235,Sant Pol de Mar,0,Home,Sospitós,2
02/06/2020,07,Bages,08038,Callús,1,Dona,Sospitós,2
02/06/2020,33,Segrià ,25120,Lleida,0,Home,Sospitós,61
02/06/2020,33,Segrià ,25131,Massalcoreig,0,Home,Sospitós,1
02/06/2020,41,Vallès Oriental,08096,Granollers,1,Dona,Sospitós,9
02/06/2020,15,Cerdanya,17069,Fontanals de Cerdanya,0,Home,Sospitós,2
02/06/2020,24,Osona,08067,Centelles,1,Dona,Sospitós,1
02/06/2020,31,Ripollès,17147,Ripoll,1,Dona,Sospitós,6
02/06/2020,11,Baix Llobregat,08001,Abrera,0,Home,Positiu per Test Ràpid,1
02/06/2020,13,Barcelonès,08015,Badalona,1,Dona,Sospitós,103
02/06/2020,03,Alt Penedès,08240,Sant Sadurní d'Anoia,1,Dona,Sospitós,1
02/06/2020,13,Barcelonès,08101,L'Hospitalet de Llobregat,0,Home,Positiu PCR,2
02/06/2020,36,Tarragonès,43153,Torredembarra,1,Dona,Sospitós,4
02/06/2020,34,Selva,17150,Riudellots de la Selva,0,Home,Sospitós,1
02/06/2020,33,Segrià ,25033,Artesa de Lleida,0,Home,Positiu PCR,1
02/06/2020,40,Vallès Occidental,08051,Castellar del Vallès,1,Dona,Sospitós,4
02/06/2020,21,Maresme,08203,Sant Cebrià de Vallalta,1,Dona,Sospitós,4
02/06/2020,11,Baix Llobregat,08077,Esplugues de Llobregat,1,Dona,Sospitós,12
02/06/2020,19,Garrotxa,17019,Besalú,0,Home,Sospitós,1
02/06/2020,36,Tarragonès,43047,Constantí,1,Dona,Sospitós,1
02/06/2020,40,Vallès Occidental,08300,Viladecavalls,1,Dona,Sospitós,3
02/06/2020,08,Baix Camp,43009,Alforja,0,Home,Sospitós,1
02/06/2020,07,Bages,08012,Avinyó,1,Dona,Sospitós,1
02/06/2020,06,Anoia,08025,El Bruc,1,Dona,Positiu per ELISA,1
02/06/2020,19,Garrotxa,17183,Sant Aniol de Finestres,0,Home,Sospitós,1
02/06/2020,27,Pla d'Urgell,25205,Sidamon,0,Home,Sospitós,1
02/06/2020,06,Anoia,08161,Piera,0,Home,Sospitós,5
02/06/2020,13,Barcelonès,08019,Barcelona,0,Home,Positiu per Test Ràpid,2
02/06/2020,21,Maresme,08281,Teià,1,Dona,Sospitós,1
02/06/2020,21,Maresme,08126,Montgat,0,Home,Sospitós,1
02/06/2020,03,Alt Penedès,08305,Vilafranca del Penedès,1,Dona,Sospitós,9
02/06/2020,33,Segrià ,25204,Seròs,0,Home,Sospitós,1
02/06/2020,11,Baix Llobregat,08020,Begues,0,Home,Sospitós,6
02/06/2020,36,Tarragonès,43148,Tarragona,1,Dona,Sospitós,14
02/06/2020,24,Osona,08298,Vic,0,Home,Sospitós,15
02/06/2020,24,Osona,08285,Torelló,1,Dona,Sospitós,8
02/06/2020,18,Garrigues,25067,Castelldans,1,Dona,Sospitós,1
02/06/2020,07,Bages,08218,Sant Joan de Vilatorrada,0,Home,Sospitós,1
02/06/2020,21,Maresme,08163,Pineda de Mar,0,Home,Sospitós,9
02/06/2020,19,Garrotxa,17139,Les Preses,0,Home,Sospitós,1
02/06/2020,10,Baix Empordà ,17048,Castell-Platja d'Aro,1,Dona,Positiu PCR,1
02/06/2020,40,Vallès Occidental,08187,Sabadell,0,Home,Positiu PCR,4
02/06/2020,07,Bages,08010,Artés,1,Dona,Sospitós,1
02/06/2020,24,Osona,08283,Tona,0,Home,Sospitós,2
02/06/2020,33,Segrià ,25019,Almacelles,0,Home,Sospitós,1
02/06/2020,36,Tarragonès,43111,La Pobla de Montornès,1,Dona,Sospitós,1
02/06/2020,06,Anoia,08302,Vilanova del Camí,0,Home,Sospitós,3
02/06/2020,11,Baix Llobregat,08295,Vallirana,1,Dona,Sospitós,4
02/06/2020,40,Vallès Occidental,08260,Santa Perpétua de Mogoda,0,Home,Sospitós,2
02/06/2020,08,Baix Camp,43145,La Selva del Camp,0,Home,Sospitós,3
02/06/2020,03,Alt Penedès,08288,Torrelles de Foix,1,Dona,Sospitós,3
02/06/2020,41,Vallès Oriental,08136,Montornès del Vallès,1,Dona,Sospitós,4
02/06/2020,19,Garrotxa,17114,Olot,1,Dona,Sospitós,15
02/06/2020,12,Baix Penedès,43002,Albinyana,1,Dona,Sospitós,1
02/06/2020,19,Garrotxa,17185,Sant Joan Les Fonts,1,Dona,Sospitós,4
02/06/2020,20,Gironès,17044,Cassà de la Selva,0,Home,Sospitós,4
02/06/2020,11,Baix Llobregat,08001,Abrera,1,Dona,Sospitós,2
02/06/2020,16,Conca de Barberà ,43139,Santa Coloma de Queralt,1,Dona,Sospitós,1
02/06/2020,18,Garrigues,25119,Juneda,1,Dona,Sospitós,1
02/06/2020,27,Pla d'Urgell,25158,El Palau d'Anglesola,0,Home,Sospitós,1
02/06/2020,41,Vallès Oriental,08105,La Llagosta,0,Home,Sospitós,1
02/06/2020,41,Vallès Oriental,08033,Caldes de Montbui,0,Home,Sospitós,4
02/06/2020,11,Baix Llobregat,08056,Castelldefels,0,Home,Sospitós,22
02/06/2020,06,Anoia,08025,El Bruc,1,Dona,Sospitós,1
02/06/2020,36,Tarragonès,43135,Salamó,1,Dona,Sospitós,1
02/06/2020,03,Alt Penedès,08232,Sant Pere de Riudebitlles,1,Dona,Sospitós,1
02/06/2020,11,Baix Llobregat,08073,Cornellà de Llobregat,1,Dona,Sospitós,17
02/06/2020,21,Maresme,08035,Calella,1,Dona,Sospitós,13
02/06/2020,36,Tarragonès,43131,Roda de Berà,1,Dona,Sospitós,1
02/06/2020,15,Cerdanya,17078,Ger,0,Home,Sospitós,1
02/06/2020,07,Bages,08010,Artés,0,Home,Positiu PCR,1
02/06/2020,32,Segarra,25192,Sant Guim de Freixenet,1,Dona,Sospitós,2
02/06/2020,06,Anoia,08161,Piera,1,Dona,Sospitós,2
02/06/2020,30,Ribera d'Ebre,43150,Tivissa,0,Home,Sospitós,2
02/06/2020,24,Osona,08285,Torelló,1,Dona,Positiu PCR,1
02/06/2020,11,Baix Llobregat,08208,Sant Esteve Sesrovires,1,Dona,Positiu PCR,1
02/06/2020,40,Vallès Occidental,08205,Sant Cugat del Vallès,1,Dona,Sospitós,25
02/06/2020,24,Osona,08215,Sant Hipòlit de Voltregà,0,Home,Sospitós,2
02/06/2020,33,Segrià ,25120,Lleida,0,Home,Epidemiològic,2
02/06/2020,41,Vallès Oriental,08041,Canovelles,0,Home,Sospitós,3
02/06/2020,13,Barcelonès,08019,Barcelona,1,Dona,Positiu per ELISA,1
02/06/2020,03,Alt Penedès,08288,Torrelles de Foix,0,Home,Sospitós,1
02/06/2020,10,Baix Empordà ,17199,Torroella de Montgrí,0,Home,Sospitós,1
02/06/2020,05,Alta Ribagorça,25173,El Pont de Suert,0,Home,Sospitós,1
02/06/2020,06,Anoia,08302,Vilanova del Camí,1,Dona,Sospitós,3
02/06/2020,20,Gironès,17215,Vilablareix,1,Dona,Sospitós,1
02/06/2020,12,Baix Penedès,43051,Cunit,1,Dona,Sospitós,3
02/06/2020,20,Gironès,17215,Vilablareix,1,Dona,Positiu per Test Ràpid,1
02/06/2020,32,Segarra,25072,Cervera,1,Dona,Sospitós,5
02/06/2020,41,Vallès Oriental,08115,Martorelles,1,Dona,Sospitós,1
02/06/2020,07,Bages,08140,Navarcles,1,Dona,Sospitós,4
02/06/2020,21,Maresme,08006,Arenys de Mar,0,Home,Sospitós,4
02/06/2020,11,Baix Llobregat,08157,Pallejà,0,Home,Sospitós,5
02/06/2020,40,Vallès Occidental,08051,Castellar del Vallès,0,Home,Sospitós,4
02/06/2020,34,Selva,17027,Breda,0,Home,Sospitós,1
02/06/2020,02,Alt Empordà ,17115,Ordis,0,Home,Sospitós,1
02/06/2020,06,Anoia,08031,Calaf,0,Home,Sospitós,1
02/06/2020,36,Tarragonès,43148,Tarragona,0,Home,Sospitós,12
02/06/2020,21,Maresme,08030,Cabrils,0,Home,Sospitós,1
02/06/2020,11,Baix Llobregat,08076,Esparreguera,1,Dona,Sospitós,7
02/06/2020,18,Garrigues,25067,Castelldans,0,Home,Sospitós,1
02/06/2020,10,Baix Empordà ,17160,Sant Feliu de Guíxols,1,Dona,Sospitós,6
02/06/2020,21,Maresme,08193,Sant Iscle de Vallalta,1,Dona,Sospitós,1
02/06/2020,34,Selva,17193,Sils,1,Dona,Sospitós,3
02/06/2020,13,Barcelonès,08019,Barcelona,1,Dona,Sospitós,340
02/06/2020,13,Barcelonès,08019,Barcelona,0,Home,Positiu PCR,9
02/06/2020,34,Selva,17095,Lloret de Mar,0,Home,Sospitós,8
02/06/2020,41,Vallès Oriental,08202,Sant Celoni,1,Dona,Sospitós,3
02/06/2020,17,Garraf,08074,Cubelles,1,Dona,Sospitós,3
02/06/2020,12,Baix Penedès,43051,Cunit,0,Home,Sospitós,3
02/06/2020,41,Vallès Oriental,08086,Les Franqueses del Vallès,0,Home,Positiu PCR,1
02/06/2020,06,Anoia,08162,Els Hostalets de Pierola,1,Dona,Sospitós,1
02/06/2020,25,Pallars Jussà ,25234,Tremp,1,Dona,Sospitós,2
02/06/2020,32,Segarra,25223,Torà,1,Dona,Sospitós,1
02/06/2020,13,Barcelonès,08019,Barcelona,1,Dona,Positiu PCR,5
02/06/2020,07,Bages,08018,Balsareny,0,Home,Sospitós,3
02/06/2020,07,Bages,08010,Artés,0,Home,Sospitós,4
02/06/2020,11,Baix Llobregat,08056,Castelldefels,1,Dona,Sospitós,28
02/06/2020,37,Terra Alta,43064,Gandesa,0,Home,Sospitós,2
02/06/2020,28,Pla de l'Estany,17015,Banyoles,1,Dona,Sospitós,2
02/06/2020,40,Vallès Occidental,08266,Cerdanyola del Vallès,0,Home,Sospitós,10
02/06/2020,41,Vallès Oriental,08902,Vilanova del Vallès,1,Dona,Sospitós,2
02/06/2020,33,Segrià ,25011,Alcarràs,1,Dona,Sospitós,4
02/06/2020,09,Baix Ebre,43006,Aldover,0,Home,Sospitós,1
02/06/2020,21,Maresme,08282,Tiana,1,Dona,Sospitós,4
02/06/2020,21,Maresme,08030,Cabrils,1,Dona,Sospitós,1
02/06/2020,24,Osona,08100,Gurb,1,Dona,Sospitós,3
02/06/2020,36,Tarragonès,43100,Els Pallaresos,0,Home,Sospitós,1
02/06/2020,23,Noguera,25008,Albesa,0,Home,Positiu PCR,1
02/06/2020,40,Vallès Occidental,08252,Barberà del Vallès,0,Home,Positiu per Test Ràpid,1
02/06/2020,40,Vallès Occidental,08156,Palau-Solità i Plegamans,1,Dona,Sospitós,3
02/06/2020,17,Garraf,08231,Sant Pere de Ribes,1,Dona,Sospitós,2
02/06/2020,02,Alt Empordà ,17066,Figueres,0,Home,Sospitós,5
02/06/2020,08,Baix Camp,43123,Reus,0,Home,Sospitós,32
02/06/2020,33,Segrià ,25120,Lleida,1,Dona,Sospitós,66
02/06/2020,22,Montsià ,43902,Sant Jaume d'Enveja,0,Home,Sospitós,1
02/06/2020,03,Alt Penedès,08091,Gelida,1,Dona,Sospitós,2
02/06/2020,21,Maresme,08006,Arenys de Mar,0,Home,Positiu PCR,1
02/06/2020,34,Selva,17095,Lloret de Mar,1,Dona,Sospitós,3
02/06/2020,33,Segrià ,25013,Alfarràs,0,Home,Sospitós,1
02/06/2020,,,,No classificat,0,Home,Sospitós,1
02/06/2020,13,Barcelonès,08194,Sant Adrià del Besòs,1,Dona,Sospitós,9
02/06/2020,11,Baix Llobregat,08217,Sant Joan Despí,0,Home,Sospitós,5
02/06/2020,24,Osona,08265,Sant Vicenç de Torelló,0,Home,Sospitós,1
02/06/2020,11,Baix Llobregat,08204,Sant Climent de Llobregat,0,Home,Sospitós,1
02/06/2020,33,Segrià ,25016,Alguaire,1,Dona,Sospitós,2
02/06/2020,24,Osona,08037,Calldetenes,0,Home,Sospitós,1
02/06/2020,06,Anoia,08102,Igualada,0,Home,Positiu PCR,1
02/06/2020,41,Vallès Oriental,08198,Sant Antoni de Vilamajor,1,Dona,Sospitós,3
02/06/2020,24,Osona,08283,Tona,1,Dona,Sospitós,2
02/06/2020,11,Baix Llobregat,08200,Sant Boi de Llobregat,1,Dona,Positiu per Test Ràpid,1
02/06/2020,38,Urgell,25217,Tàrrega,0,Home,Sospitós,5
02/06/2020,20,Gironès,17142,Quart,1,Dona,Sospitós,1
02/06/2020,21,Maresme,08121,Mataró,1,Dona,Sospitós,18
02/06/2020,08,Baix Camp,43003,l'Albiol,1,Dona,Sospitós,1
02/06/2020,10,Baix Empordà ,17160,Sant Feliu de Guíxols,0,Home,Sospitós,5
02/06/2020,41,Vallès Oriental,08106,Llinars del Vallès,0,Home,Sospitós,4
02/06/2020,33,Segrià ,25210,Soses,1,Dona,Sospitós,1
02/06/2020,41,Vallès Oriental,08033,Caldes de Montbui,1,Dona,Sospitós,3
02/06/2020,21,Maresme,08121,Mataró,0,Home,Sospitós,18
02/06/2020,11,Baix Llobregat,08072,Corbera de Llobregat,0,Home,Sospitós,2
02/06/2020,17,Garraf,08148,Olivella,1,Dona,Sospitós,2
02/06/2020,20,Gironès,17155,Salt,0,Home,Sospitós,15
02/06/2020,21,Maresme,08284,Tordera,0,Home,Sospitós,8
02/06/2020,10,Baix Empordà ,17118,Palamós,0,Home,Sospitós,3
02/06/2020,20,Gironès,17079,Girona,0,Home,Sospitós,31
02/06/2020,23,Noguera,25008,Albesa,1,Dona,Sospitós,1
02/06/2020,02,Alt Empordà ,17152,Roses,1,Dona,Sospitós,3
02/06/2020,40,Vallès Occidental,08279,Terrassa,0,Home,Sospitós,59
02/06/2020,11,Baix Llobregat,08147,Olesa de Montserrat,0,Home,Sospitós,4
02/06/2020,24,Osona,08183,Roda de Ter,1,Dona,Sospitós,4
02/06/2020,06,Anoia,08119,Masquefa,0,Home,Sospitós,9
02/06/2020,34,Selva,17009,Arbúcies,1,Dona,Sospitós,3
02/06/2020,07,Bages,08274,Súria,1,Dona,Sospitós,2
02/06/2020,40,Vallès Occidental,08184,Rubí,0,Home,Sospitós,17
02/06/2020,07,Bages,08262,Sant Vicenç de Castellet,1,Dona,Sospitós,4
02/06/2020,22,Montsià ,43156,Ulldecona,1,Dona,Sospitós,1
02/06/2020,28,Pla de l'Estany,17056,Cornellà del Terri,0,Home,Sospitós,1
02/06/2020,21,Maresme,08040,Canet de Mar,1,Dona,Sospitós,2
02/06/2020,17,Garraf,08231,Sant Pere de Ribes,0,Home,Positiu PCR,1
02/06/2020,11,Baix Llobregat,08221,Sant Just Desvern,0,Home,Sospitós,1
02/06/2020,12,Baix Penedès,43163,El Vendrell,1,Dona,Sospitós,1
02/06/2020,12,Baix Penedès,43002,Albinyana,0,Home,Sospitós,1
02/06/2020,21,Maresme,08214,Vilassar de Dalt,1,Dona,Sospitós,1
02/06/2020,41,Vallès Oriental,08198,Sant Antoni de Vilamajor,0,Home,Sospitós,1
02/06/2020,13,Barcelonès,08019,Barcelona,0,Home,Sospitós,285
02/06/2020,06,Anoia,08102,Igualada,0,Home,Sospitós,12
02/06/2020,08,Baix Camp,43031,Les Borges del Camp,1,Dona,Sospitós,1
02/06/2020,32,Segarra,25072,Cervera,0,Home,Sospitós,3
02/06/2020,08,Baix Camp,43162,Vandellòs i l'Hospitalet de l'Infant,0,Home,Sospitós,1
02/06/2020,33,Segrià ,25019,Almacelles,1,Dona,Sospitós,2
02/06/2020,09,Baix Ebre,43903,Camarles,1,Dona,Sospitós,2
02/06/2020,36,Tarragonès,43153,Torredembarra,0,Home,Sospitós,2
02/06/2020,08,Baix Camp,43123,Reus,1,Dona,Sospitós,42
02/06/2020,11,Baix Llobregat,08114,Martorell,0,Home,Sospitós,8
02/06/2020,11,Baix Llobregat,08076,Esparreguera,0,Home,Sospitós,4
02/06/2020,38,Urgell,25027,Anglesola,0,Home,Sospitós,2
02/06/2020,40,Vallès Occidental,08252,Barberà del Vallès,0,Home,Sospitós,1
02/06/2020,13,Barcelonès,08245,Santa Coloma de Gramenet,0,Home,Positiu PCR,1
02/06/2020,21,Maresme,08118,El Masnou,0,Home,Sospitós,5
02/06/2020,27,Pla d'Urgell,25158,El Palau d'Anglesola,1,Dona,Sospitós,1
02/06/2020,41,Vallès Oriental,08108,Lliçà de Vall,1,Dona,Sospitós,2
02/06/2020,21,Maresme,08032,Caldes d'Estrac,0,Home,Sospitós,1
02/06/2020,08,Baix Camp,43042,Castellvell del Camp,1,Dona,Sospitós,1
02/06/2020,38,Urgell,25217,Tàrrega,1,Dona,Sospitós,9
02/06/2020,41,Vallès Oriental,08136,Montornès del Vallès,0,Home,Sospitós,2
02/06/2020,21,Maresme,08219,Vilassar de Mar,0,Home,Sospitós,1
02/06/2020,36,Tarragonès,43047,Constantí,0,Home,Sospitós,1
02/06/2020,20,Gironès,17073,Fornells de la Selva,1,Dona,Sospitós,3
02/06/2020,38,Urgell,25050,Bellpuig,1,Dona,Sospitós,2
02/06/2020,39,Aran,25121,Les,0,Home,Sospitós,2
02/06/2020,27,Pla d'Urgell,25230,Torregrossa,0,Home,Positiu PCR,1
02/06/2020,40,Vallès Occidental,08120,Matadepera,1,Dona,Sospitós,2
02/06/2020,34,Selva,17193,Sils,0,Home,Sospitós,1
02/06/2020,36,Tarragonès,43131,Roda de Berà,0,Home,Sospitós,2
02/06/2020,39,Aran,25025,Naut Aran,1,Dona,Sospitós,1
02/06/2020,34,Selva,17023,Blanes,1,Dona,Sospitós,10
02/06/2020,21,Maresme,08230,Premià de Dalt,0,Home,Sospitós,1
02/06/2020,23,Noguera,25040,Balaguer,0,Home,Positiu PCR,1
02/06/2020,06,Anoia,08119,Masquefa,1,Dona,Sospitós,5
02/06/2020,11,Baix Llobregat,08169,El Prat de Llobregat,1,Dona,Sospitós,14
02/06/2020,21,Maresme,08281,Teià,0,Home,Sospitós,2
02/06/2020,21,Maresme,08197,Sant Andreu de Llavaneres,1,Dona,Sospitós,2
02/06/2020,41,Vallès Oriental,08046,Cardedeu,1,Dona,Sospitós,3
02/06/2020,41,Vallès Oriental,08023,Bigues i Riells,0,Home,Sospitós,2
02/06/2020,36,Tarragonès,43050,Creixell,0,Home,Sospitós,2
02/06/2020,13,Barcelonès,08194,Sant Adrià del Besòs,0,Home,Sospitós,9
02/06/2020,20,Gironès,17089,Llagostera,1,Dona,Sospitós,2
02/06/2020,33,Segrià ,25011,Alcarràs,0,Home,Sospitós,1
02/06/2020,12,Baix Penedès,43163,El Vendrell,0,Home,Sospitós,5
02/06/2020,07,Bages,08191,Sallent,0,Home,Positiu per Test Ràpid,1
02/06/2020,40,Vallès Occidental,08167,Polinyà,0,Home,Sospitós,3
02/06/2020,11,Baix Llobregat,08289,Torrelles de Llobregat,0,Home,Sospitós,1
02/06/2020,31,Ripollès,17145,Ribes de Freser,1,Dona,Sospitós,1
02/06/2020,24,Osona,08117,Les Masies de Voltregà,1,Dona,Sospitós,1
02/06/2020,11,Baix Llobregat,08123,Molins de Rei,0,Home,Sospitós,2
02/06/2020,21,Maresme,08009,Argentona,1,Dona,Sospitós,1
02/06/2020,27,Pla d'Urgell,25137,Mollerussa,1,Dona,Sospitós,5
02/06/2020,41,Vallès Oriental,08042,Cànoves i Samalús,1,Dona,Sospitós,1
02/06/2020,23,Noguera,25040,Balaguer,0,Home,Sospitós,5
02/06/2020,33,Segrià ,25189,Rosselló,0,Home,Sospitós,2
02/06/2020,06,Anoia,08302,Vilanova del Camí,0,Home,Positiu PCR,1
02/06/2020,12,Baix Penedès,43037,Calafell,1,Dona,Sospitós,2
02/06/2020,30,Ribera d'Ebre,43093,Móra d'Ebre,0,Home,Sospitós,1
02/06/2020,34,Selva,17007,Amer,0,Home,Sospitós,3
02/06/2020,41,Vallès Oriental,08135,Montmeló,1,Dona,Sospitós,2
02/06/2020,41,Vallès Oriental,08108,Lliçà de Vall,0,Home,Sospitós,4
02/06/2020,21,Maresme,08235,Sant Pol de Mar,1,Dona,Sospitós,1
02/06/2020,41,Vallès Oriental,08106,Llinars del Vallès,1,Dona,Sospitós,2
02/06/2020,11,Baix Llobregat,08196,Sant Andreu de la Barca,0,Home,Sospitós,4
02/06/2020,11,Baix Llobregat,08147,Olesa de Montserrat,1,Dona,Sospitós,11
02/06/2020,34,Selva,17180,Santa Coloma de Farners,0,Home,Sospitós,3
02/06/2020,04,Alt Urgell,25203,La Seu d'Urgell,1,Dona,Sospitós,2
02/06/2020,17,Garraf,08270,Sitges,1,Dona,Sospitós,5
02/06/2020,41,Vallès Oriental,08202,Sant Celoni,0,Home,Sospitós,6
02/06/2020,23,Noguera,25040,Balaguer,1,Dona,Sospitós,2
02/06/2020,21,Maresme,08172,Premià de Mar,0,Home,Positiu PCR,1
02/06/2020,03,Alt Penedès,08227,Sant Martí Sarroca,1,Dona,Sospitós,1
02/06/2020,31,Ripollès,17147,Ripoll,0,Home,Sospitós,4
02/06/2020,07,Bages,08141,Navàs,0,Home,Sospitós,3
02/06/2020,11,Baix Llobregat,08158,El Papiol,0,Home,Sospitós,1
02/06/2020,27,Pla d'Urgell,25137,Mollerussa,0,Home,Positiu PCR,1
02/06/2020,33,Segrià ,25021,Almenar,0,Home,Sospitós,2
02/06/2020,25,Pallars Jussà ,25171,La Pobla de Segur,0,Home,Sospitós,1
02/06/2020,41,Vallès Oriental,08181,La Roca del Vallès,0,Home,Sospitós,3
02/06/2020,41,Vallès Oriental,08023,Bigues i Riells,1,Dona,Sospitós,4
02/06/2020,34,Selva,17083,Hostalric,0,Home,Sospitós,2
02/06/2020,32,Segarra,25223,Torà,0,Home,Positiu PCR,2
02/06/2020,14,Berguedà ,08016,Bagà,0,Home,Sospitós,2
02/06/2020,11,Baix Llobregat,08196,Sant Andreu de la Barca,1,Dona,Sospitós,5
02/06/2020,08,Baix Camp,43088,Montbrió del Camp,0,Home,Sospitós,1
02/06/2020,06,Anoia,08102,Igualada,1,Dona,Sospitós,8
02/06/2020,15,Cerdanya,17024,Bolvir,1,Dona,Sospitós,1
02/06/2020,21,Maresme,08219,Vilassar de Mar,1,Dona,Positiu per ELISA,1
