"date","province","ccaa","new_cases","PCR","TestAc","activos","hospitalized","intensive_care","deceased","cases_accumulated","cases_accumulated_PCR","recovered","source_name","source","comments"
"2020-04-24","Badajoz","Extremadura","17","","","355","70","15","82","1062","","625","Junta de Extremadura","http://www.juntaex.es/comunicacion/noticia?idPub=30168#.XqRItZlS-M8",""
"2020-04-24","Cáceres","Extremadura","38","","","1177","154","21","334","2396","","885","Junta de Extremadura","http://www.juntaex.es/comunicacion/noticia?idPub=30168#.XqRItZlS-M8",""
"2020-04-25","Badajoz","Extremadura","0","","","335","70","15","82","1062","","645","Junta de Extremadura","http://www.juntaex.es/comunicacion/noticia?idPub=30171#.XqWBPplS-M8",""
"2020-04-25","Cáceres","Extremadura","7","","","1126","157","22","340","2403","","937","Junta de Extremadura","http://www.juntaex.es/comunicacion/noticia?idPub=30171#.XqWBPplS-M8",""
"2020-04-26","Badajoz","Extremadura","9","","","302","70","15","83","1071","","686","Junta de Extremadura","http://www.juntaex.es/comunicacion/noticia?idPub=30174#.XqdckplS-M8",""
"2020-04-26","Cáceres","Extremadura","6","","","1078","167","18","345","2409","","986","Junta de Extremadura","http://www.juntaex.es/comunicacion/noticia?idPub=30174#.XqdckplS-M8",""
"2020-04-27","Badajoz","Extremadura","3","","","290","67","13","85","1074","","699","Junta de Extremadura","http://www.juntaex.es/comunicacion/noticia?idPub=30177#.Xqf4E5lS-M8",""
"2020-04-27","Cáceres","Extremadura","4","","","1027","168","16","348","2413","","1038","Junta de Extremadura","http://www.juntaex.es/comunicacion/noticia?idPub=30177#.Xqf4E5lS-M8",""
"2020-04-28","Badajoz","Extremadura","","","","","67","12","87","","898","737","Junta de Extremadura","http://www.juntaex.es/comunicacion/noticia?idPub=30190#.XqlX-ZlS-M8",""
"2020-04-28","Cáceres","Extremadura","","","","","150","14","353","","1866","1060","Junta de Extremadura","http://www.juntaex.es/comunicacion/noticia?idPub=30190#.XqlX-ZlS-M8",""
"2020-04-29","Badajoz","Extremadura","4","","","","62","12","88","","902","775","Junta de Extremadura","http://www.juntaex.es/comunicacion/noticia?idPub=30196#.XqqdiZlS-M8 ",""
"2020-04-29","Cáceres","Extremadura","17","","","","136","12","358","","1883","1112","Junta de Extremadura","http://www.juntaex.es/comunicacion/noticia?idPub=30196#.XqqdiZlS-M8",""
"2020-04-30","Badajoz","Extremadura","4","","","","48","12","89","","906","810","Junta de Extremadura","http://www.juntaex.es/comunicacion/noticia?idPub=30202#.Xqx5LZlS-M8",""
"2020-04-30","Cáceres","Extremadura","22","","","","125","11","362","","1905","1150","Junta de Extremadura","http://www.juntaex.es/comunicacion/noticia?idPub=30202#.Xqx5LZlS-M8",""
"2020-05-01","Badajoz","Extremadura","1","","","","42","12","90","","907","826","Junta de Extremadura","http://www.juntaex.es/comunicacion/noticia?idPub=30210#.Xq1C_5lS-M8",""
"2020-05-01","Cáceres","Extremadura","12","","","","123","10","368","","1917","1180","Junta de Extremadura","http://www.juntaex.es/comunicacion/noticia?idPub=30210#.Xq1C_5lS-M8",""
"2020-05-02","Badajoz","Extremadura","17","","","","41","12","91","","924","877","Junta de Extremadura","http://www.juntaex.es/comunicacion/noticia?idPub=30212#.Xq7JsZlS-M8",""
"2020-05-02","Cáceres","Extremadura","3","","","","120","10","369","","1920","1195","Junta de Extremadura","http://www.juntaex.es/comunicacion/noticia?idPub=30212#.Xq7JsZlS-M8",""
"2020-05-03","Badajoz","Extremadura","5","","","","41","11","91","","929","892","Junta de Extremadura","http://www.juntaex.es/comunicacion/noticia?idPub=30217#.Xq_2xZlS-Cg",""
"2020-05-03","Cáceres","Extremadura","0","","","","124","10","369","","1920","1198","Junta de Extremadura","http://www.juntaex.es/comunicacion/noticia?idPub=30217#.Xq_2xZlS-Cg",""
"2020-05-04","Badajoz","Extremadura","0","","","","40","11","91","","929","912","Junta de Extremadura","http://www.juntaex.es/comunicacion/noticia?idPub=30223#.XrGuLJlS-M8",""
"2020-05-04","Cáceres","Extremadura","3","","","","123","8","371","","1923","1234","Junta de Extremadura","http://www.juntaex.es/comunicacion/noticia?idPub=30223#.XrGuLJlS-M8",""
"2020-05-05","Badajoz","Extremadura","1","","","","37","11","91","","930","933","Junta de Extremadura","http://www.juntaex.es/comunicacion/noticia?idPub=30234#.XrKL2JlS-M8",""
"2020-05-05","Cáceres","Extremadura","12","","","","114","7","372","","1935","1256","Junta de Extremadura","http://www.juntaex.es/comunicacion/noticia?idPub=30234#.XrKL2JlS-M8",""
"2020-05-06","Badajoz","Extremadura","6","","","","40","11","92","","936","986","Junta de Extremadura","http://www.juntaex.es/comunicacion/noticia?idPub=30241#.XrPsLJlS-M8",""
"2020-05-06","Cáceres","Extremadura","6","","","","109","6","375","","1941","1279","Junta de Extremadura","http://www.juntaex.es/comunicacion/noticia?idPub=30241#.XrPsLJlS-M8",""
"2020-05-07","Badajoz","Extremadura","8","","","","39","11","92","","944","997","Junta de Extremadura","http://www.juntaex.es/comunicacion/noticia?idPub=30248#.XraKU8BS-M8",""
"2020-05-07","Cáceres","Extremadura","15","","","","104","6","380","","1956","1315","Junta de Extremadura","http://www.juntaex.es/comunicacion/noticia?idPub=30248#.XraKU8BS-M8",""
"2020-05-08","Badajoz","Extremadura","2","","","","38","10","92","","946","1003","Junta de Extremadura","http://www.juntaex.es/comunicacion/noticia?idPub=30257#.XraPYsBS-M8",""
"2020-05-08","Cáceres","Extremadura","5","","","","100","6","385","","1961","1351","Junta de Extremadura","http://www.juntaex.es/comunicacion/noticia?idPub=30257#.XraPYsBS-M8",""
"2020-05-09","Badajoz","Extremadura","2","","","","35","9","92","","948","1012","Junta de Extremadura","http://www.juntaex.es/comunicacion/noticia?idPub=30261#.XrjozsBS-M8",""
"2020-05-09","Cáceres","Extremadura","3","","","","97","5","388","","1964","1357","Junta de Extremadura","http://www.juntaex.es/comunicacion/noticia?idPub=30261#.XrjozsBS-M8",""
"2020-05-10","Badajoz","Extremadura","4","","","","29","9","92","","952","1051","Junta de Extremadura","http://www.juntaex.es/comunicacion/noticia?idPub=30265#.XrlVZsBS-M8",""
"2020-05-10","Cáceres","Extremadura","2","","","","97","5","391","","1966","1358","Junta de Extremadura","http://www.juntaex.es/comunicacion/noticia?idPub=30265#.XrlVZsBS-M8",""
"2020-05-11","Badajoz","Extremadura","1","","","","24","7","92","","953","1057","Junta de Extremadura","http://www.juntaex.es/comunicacion/noticia?idPub=30278#.XrqCgMBS-M8",""
"2020-05-11","Cáceres","Extremadura","1","","","","86","5","395","","1967","1366","Junta de Extremadura","http://www.juntaex.es/comunicacion/noticia?idPub=30278#.XrqCgMBS-M8",""
"2020-05-12","Badajoz","Extremadura","0","","","","28","4","92","","953","1061","Junta de Extremadura","http://www.juntaex.es/comunicacion/noticia?idPub=30287#.XrvZA8BS-M8",""
"2020-05-12","Cáceres","Extremadura","0","","","","81","5","397","","1967","1395","Junta de Extremadura","http://www.juntaex.es/comunicacion/noticia?idPub=30287#.XrvZA8BS-M8",""
"2020-05-13","Badajoz","Extremadura","1","","","","28","6","92","","953","1071","Junta de Extremadura","http://www.juntaex.es/comunicacion/noticia?idPub=30300#.Xr0lMcBS-M8",""
