"code","municipio","positivo","poblacion","ia","fallecidos","fatalidad","date","weekly_deaths","weekly_cases","ia7","ia14","provin_code","province"
"20052","LEGORRETA",19,1489,1276,1,5.3,2020-08-31,0,6,402.9,402.9,"20","Bizkaia"
"01058","LEGUTIO",26,1795,1448.5,0,0,2020-08-31,0,1,55.7,612.8,"01","Araba/Álava"
"48054","LEIOA",457,31188,1465.3,14,3.1,2020-08-31,0,37,118.6,266.1,"48","Gipuzkoa"
"48057","LEKEITIO",66,7246,910.8,1,1.5,2020-08-31,0,10,138,289.8,"48","Gipuzkoa"
"48055","LEMOA",39,3610,1080.3,0,0,2020-08-31,0,1,27.7,138.5,"48","Gipuzkoa"
"48056","LEMOIZ",18,1238,1454,1,5.6,2020-08-31,1,2,161.6,484.7,"48","Gipuzkoa"
"01034","LEZA",2,217,921.7,0,0,2020-08-31,0,0,0,0,"01","Araba/Álava"
"48081","LEZAMA",23,2383,965.2,0,0,2020-08-31,0,2,84,167.9,"48","Gipuzkoa"
"20053","LEZO",48,6102,786.6,2,4.2,2020-08-31,0,13,213,245.8,"20","Bizkaia"
"20054","LIZARTZA",8,647,1236.5,0,0,2020-08-31,0,2,309.1,309.1,"20","Bizkaia"
"48903","LOIU",106,2355,4501.1,17,16,2020-08-31,0,4,169.900000000001,467.1,"48","Gipuzkoa"
"48058","MALLABIA",9,1174,766.6,0,0,2020-08-31,0,1,85.2,170.3,"48","Gipuzkoa"
"48059","MAÑARIA",2,516,387.6,0,0,2020-08-31,0,0,0,0,"48","Gipuzkoa"
"48060","MARKINA-XEMEIN",62,4964,1249,3,4.8,2020-08-31,0,21,423.1,604.4,"48","Gipuzkoa"
"48061","MARURI-JATABE",6,928,646.6,0,0,2020-08-31,0,1,107.8,107.8,"48","Gipuzkoa"
"20901","MENDARO",11,2139,514.3,0,0,2020-08-31,0,2,93.4999999999999,93.4999999999999,"20","Bizkaia"
"48062","MENDATA",5,408,1225.5,0,0,2020-08-31,0,1,245.1,735.3,"48","Gipuzkoa"
"48063","MENDEXA",4,485,824.7,0,0,2020-08-31,0,0,0,0,"48","Gipuzkoa"
"48064","MEÑAKA",12,713,1683,0,0,2020-08-31,0,7,981.7,981.7,"48","Gipuzkoa"
"01039","MOREDA DE ALAVA/MOREDA ARABA",3,278,1079.1,0,0,2020-08-31,0,0,0,0,"01","Araba/Álava"
"48066","MORGA",7,391,1790.3,0,0,2020-08-31,0,0,0,0,"48","Gipuzkoa"
"48068","MUNDAKA",54,1844,2928.4,6,11.1,2020-08-31,0,2,108.4,216.9,"48","Gipuzkoa"
"48069","MUNGIA",224,17349,1291.1,5,2.2,2020-08-31,0,55,317,443.8,"48","Gipuzkoa"
"48007","MUNITIBAR-ARBATZEGI GERRIKAITZ",2,457,437.6,0,0,2020-08-31,0,0,0,218.8,"48","Gipuzkoa"
"48908","MURUETA",6,304,1973.7,0,0,2020-08-31,0,3,986.9,1644.8,"48","Gipuzkoa"
"48071","MUSKIZ",122,7456,1636.3,4,3.3,2020-08-31,0,7,93.8999999999999,187.8,"48","Gipuzkoa"
"20057","MUTILOA",3,250,1200,0,0,2020-08-31,0,0,0,0,"20","Bizkaia"
"20056","MUTRIKU",101,5334,1893.5,1,1,2020-08-31,0,12,225,674.9,"20","Bizkaia"
"48067","MUXIKA",30,1482,2024.3,0,0,2020-08-31,0,16,1079.6,1214.6,"48","Gipuzkoa"
"48909","NABARNIZ",6,242,2479.3,0,0,2020-08-31,0,3,1239.6,1652.9,"48","Gipuzkoa"
"20063","OIARTZUN",48,10351,463.7,0,0,2020-08-31,0,4,38.6,96.6,"20","Bizkaia"
"01042","OKONDO",9,1204,747.5,1,11.1,2020-08-31,0,1,83,83,"01","Araba/Álava"
"20058","OLABERRIA",2,914,218.8,0,0,2020-08-31,0,1,109.4,109.4,"20","Bizkaia"
"48073","ONDARROA",122,8590,1420.3,3,2.5,2020-08-31,0,25,291.1,698.5,"48","Gipuzkoa"
"20059","OÑATI",105,11355,924.7027741,4,3.8,2020-08-31,0,12,105.680317,184.9027741,"20","Bizkaia"
"20076","ORDIZIA",174,9970,1745.2,24,13.8,2020-08-31,0,18,180.5,260.7,"20","Bizkaia"
"20060","OREXA",1,110,909.1,0,0,2020-08-31,0,0,0,NA,"20","Bizkaia"
"20061","ORIO",76,6061,1253.9,1,1.3,2020-08-31,0,8,132,230.966491,"20","Bizkaia"
"20062","ORMAIZTEGI",5,1295,386.1,0,0,2020-08-31,0,0,0,77.2,"20","Bizkaia"
"48075","OROZKO",32,2613,1224.6,3,9.4,2020-08-31,0,2,76.5,153,"48","Gipuzkoa"
"48083","ORTUELLA",100,8350,1197.6,1,1,2020-08-31,0,14,167.7,275.4,"48","Gipuzkoa"
"48072","OTXANDIO",17,1337,1271.5,1,5.9,2020-08-31,0,0,0,149.6,"48","Gipuzkoa"
"01043","OYON-OION",60,3497,1715.8,1,1.7,2020-08-31,0,9,257.4,657.8,"01","Araba/Álava"
"20064","PASAIA",140,16711,837.8,4,2.9,2020-08-31,0,36,215.5,317.2,"20","Bizkaia"
"01044","PEÑACERRADA/URIZAHARRA",1,287,348.4,0,0,2020-08-31,0,0,0,0,"01","Araba/Álava"
"48077","PLENTZIA",63,4363,1444,2,3.2,2020-08-31,1,8,183.4,458.4,"48","Gipuzkoa"
"48078","PORTUGALETE",767,46191,1660.5,18,2.3,2020-08-31,0,82,177.5,350.7,"48","Gipuzkoa"
"01047","RIBERA BAJA/ERRIBERA BEITIA",14,1560,897.4,0,0,2020-08-31,0,3,192.3,192.3,"01","Araba/Álava"
"01052","SAMANIEGO",19,238,7983.2,3,15.8,2020-08-31,0,0,0,0,"01","Araba/Álava"
"01053","SAN MILLAN/DONEMILIAGA",4,737,542.7,0,0,2020-08-31,0,0,0,0,"01","Araba/Álava"
"48082","SANTURTZI",715,45690,1564.9,33,4.6,2020-08-31,0,58,126.9,236.4,"48","Gipuzkoa"
"20070","SEGURA",6,1523,394,0,0,2020-08-31,0,0,0,131.4,"20","Bizkaia"
"48084","SESTAO",538,27146,1981.9,32,5.9,2020-08-31,0,79,291,545.2,"48","Gipuzkoa"
"48904","SONDIKA",84,4489,1871.2,2,2.4,2020-08-31,0,3,66.8,178.2,"48","Gipuzkoa"
"48085","SOPELA",220,12947,1699.2,9,4.1,2020-08-31,0,20,154.4,270.3,"48","Gipuzkoa"
"48086","SOPUERTA",104,2468,4213.9,13,12.5,2020-08-31,0,4,162,688.8,"48","Gipuzkoa"
"20065","SORALUZE-PLACENCIA DE LAS ARMA",38,3937,965.2,0,0,2020-08-31,0,5,127,177.8,"20","Bizkaia"
"48076","SUKARRIETA",3,336,892.9,0,0,2020-08-31,0,1,297.7,297.7,"48","Gipuzkoa"
"20071","TOLOSA",256,19270,1328.5,20,7.8,2020-08-31,0,36,186.8,259.5,"20","Bizkaia"
"48087","TRUCIOS-TURTZIOZ",9,512,1757.8,0,0,2020-08-31,0,0,0,0,"48","Gipuzkoa"
"48088","UBIDE",5,177,2824.9,0,0,2020-08-31,0,0,0,0,"48","Gipuzkoa"
"48065","UGAO-MIRABALLES",60,4114,1458.4,2,3.3,2020-08-31,0,9,218.7,267.3,"48","Gipuzkoa"
"48089","URDULIZ",57,4294,1327.4,1,1.8,2020-08-31,0,5,116.4,442.4,"48","Gipuzkoa"
"48074","URDUÑA/ORDUÑA",53,4274,1240.1,0,0,2020-08-31,0,2,46.8,93.5999999999999,"48","Gipuzkoa"
"01054","URKABUSTAIZ",18,1435,1254.4,1,5.6,2020-08-31,0,0,0,69.7,"01","Araba/Álava"
"20072","URNIETA",48,6190,775.4,0,0,2020-08-31,0,16,258.4,290.7,"20","Bizkaia"
"20077","URRETXU",40,6802,588.1,1,2.5,2020-08-31,0,9,132.4,191.2,"20","Bizkaia"
"20073","USURBIL",30,6318,474.8,0,0,2020-08-31,0,4,63.3,110.8,"20","Bizkaia"
"01055","VALDEGOVIA/GAUBEA",4,1069,374.2,1,25,2020-08-31,0,0,0,0,"01","Araba/Álava"
"48080","VALLE DE TRAPAGA-TRAPAGARAN",230,11875,1936.8,9,3.9,2020-08-31,0,35,294.7,471.5,"48","Gipuzkoa"
"01057","VILLABUENA DE ALAVA/ESKUERNAGA",2,304,657.9,0,0,2020-08-31,0,0,0,0,"01","Araba/Álava"
"01059","VITORIA-GASTEIZ",6959,246149,2827.1,338,4.9,2020-08-31,9,568,230.7,475.7,"01","Araba/Álava"
"01060","YECORA/IEKORA",6,257,2334.6,0,0,2020-08-31,0,0,0,0,"01","Araba/Álava"
"48095","ZALDIBAR",34,3056,1112.6,1,2.9,2020-08-31,0,4,130.9,196.4,"48","Gipuzkoa"
"20078","ZALDIBIA",8,1630,490.8,1,12.5,2020-08-31,0,0,0,61.4,"20","Bizkaia"
"01061","ZALDUONDO",2,194,1030.9,0,0,2020-08-31,0,0,0,515.4,"01","Araba/Álava"
"48096","ZALLA",104,8438,1232.5,1,1,2020-08-31,0,15,177.7,343.7,"48","Gipuzkoa"
"01062","ZAMBRANA",15,436,3440.4,0,0,2020-08-31,0,3,688.1,688.1,"01","Araba/Álava"
"48905","ZAMUDIO",66,3274,2015.9,1,1.5,2020-08-31,0,4,122.2,274.9,"48","Gipuzkoa"
"48097","ZARATAMO",14,1631,858.4,1,7.1,2020-08-31,0,2,122.7,122.7,"48","Gipuzkoa"
"20079","ZARAUTZ",404,23301,1733.8,23,5.7,2020-08-31,0,37,158.8,266.1,"20","Bizkaia"
"48024","ZEANURI",8,1258,635.9,0,0,2020-08-31,0,0,0,0,"48","Gipuzkoa"
"48025","ZEBERIO",9,1065,845.1,0,0,2020-08-31,0,1,93.9,187.8,"48","Gipuzkoa"
"20025","ZEGAMA",20,1532,1305.5,0,0,2020-08-31,0,0,0,0,"20","Bizkaia"
"20027","ZESTOA",17,3833,443.5,0,0,2020-08-31,0,5,130.4,208.7,"20","Bizkaia"
"48913","ZIERBENA",19,1493,1272.6,0,0,2020-08-31,0,3,200.9,267.9,"48","Gipuzkoa"
"01018","ZIGOITIA",24,1712,1401.9,0,0,2020-08-31,0,2,116.9,175.3,"01","Araba/Álava"
"48915","ZIORTZA-BOLIBAR",4,451,886.9,0,0,2020-08-31,0,0,0,665.2,"48","Gipuzkoa"
"20028","ZIZURKIL",32,3029,1056.5,1,3.1,2020-08-31,0,8,264.2,429.2,"20","Bizkaia"
"01063","ZUIA",70,2365,2959.8,2,2.9,2020-08-31,1,11,465.1,1268.5,"01","Araba/Álava"
"20081","ZUMAIA",82,9825,834.6,6,7.3,2020-08-31,0,8,81.4,142.5,"20","Bizkaia"
"20080","ZUMARRAGA",103,9767,1054.6,15,14.6,2020-08-31,0,9,92.1999999999999,112.7,"20","Bizkaia"
NA,"OTROS",345,NA,NA,NA,NA,2020-08-31,NA,40,NA,NA,NA,"Otros"
"48001","ABADIÑO",85,7695,1104.6,4,4.7,2020-09-07,1,9,116.9,246.9,"48","Gipuzkoa"
"48002","ABANTO Y CIERVANA-ABANTO ZIERB",145,9476,1530.2,7,4.8,2020-09-07,2,21,221.6,316.6,"48","Gipuzkoa"
"20002","ADUNA",5,480,1041.7,1,20,2020-09-07,0,0,0,625,"20","Bizkaia"
"01051","SALVATIERRA/AGURAIN",111,5296,2095.9,14,12.6,2020-09-07,0,7,132.2,339.9,"01","Araba/Álava"
"20016","AIA",22,1998,1101.1,0,0,2020-09-07,0,3,150.1,200.2,"20","Bizkaia"
"20003","AIZARNAZABAL",7,763,917.4,0,0,2020-09-07,0,0,0,131,"20","Bizkaia"
"48911","AJANGIZ",5,453,1103.8,0,0,2020-09-07,0,0,0,662.3,"48","Gipuzkoa"
"20004","ALBIZTUR",1,296,337.8,0,0,2020-09-07,0,0,0,0,"20","Bizkaia"
"20005","ALEGIA",14,1751,799.5,1,7.1,2020-09-07,0,1,57.1,342.6,"20","Bizkaia"
"01001","ALEGRIA-DULANTZI",40,3075,1300.8,1,2.5,2020-09-07,0,2,65,227.6,"01","Araba/Álava"
"20006","ALKIZA",6,346,1734.1,0,0,2020-09-07,0,2,578,867,"20","Bizkaia"
"48912","ALONSOTEGI",25,2852,876.6,1,4,2020-09-07,0,1,35.1,105.2,"48","Gipuzkoa"
"20906","ALTZAGA",1,188,531.9,0,0,2020-09-07,0,0,0,0,"20","Bizkaia"
"20007","ALTZO",10,367,2724.8,0,0,2020-09-07,0,1,272.5,272.5,"20","Bizkaia"
"20008","AMEZKETA",6,907,661.5,1,16.7,2020-09-07,0,1,110.2,441,"20","Bizkaia"
"48003","AMOREBIETA-ETXANO",287,19119,1501.1,18,6.3,2020-09-07,0,24,125.5,245.8,"48","Gipuzkoa"
"01002","AMURRIO",172,10419,1650.8,8,4.7,2020-09-07,0,4,38.3999999999999,172.7,"01","Araba/Álava"
"20009","ANDOAIN",126,14945,843.1,3,2.4,2020-09-07,0,10,66.9,240.9,"20","Bizkaia"
"20010","ANOETA",19,2036,933.2,1,5.3,2020-09-07,0,3,147.3,196.5,"20","Bizkaia"
"20011","ANTZUOLA",12,2201,545.2,0,0,2020-09-07,0,2,90.9,90.9,"20","Bizkaia"
"20012","ARAMA",2,202,990.1,0,0,2020-09-07,0,0,0,0,"20","Bizkaia"
"01003","ARAMAIO",6,1506,398.4,0,0,2020-09-07,0,1,66.4,66.4,"01","Araba/Álava"
"48006","ARANTZAZU",4,377,1061,0,0,2020-09-07,0,0,0,0,"48","Gipuzkoa"
"48093","AREATZA",23,1215,1893,0,0,2020-09-07,0,2,164.6,576.1,"48","Gipuzkoa"
"20013","ARETXABALETA",108,7098,1521.6,7,6.5,2020-09-07,0,11,155,295.9,"20","Bizkaia"
"01006","ARMIÑON",3,223,1345.3,0,0,2020-09-07,0,0,0,0,"01","Araba/Álava"
"01037","ARRAIA-MAEZTU",4,732,546.4,0,0,2020-09-07,0,0,0,136.6,"01","Araba/Álava"
"20055","ARRASATE/MONDRAGON",384,22058,1740.9,38,9.9,2020-09-07,0,20,90.7,154.2,"20","Bizkaia"
"01008","ARRATZUA-UBARRUNDIA",22,1033,2129.7,0,0,2020-09-07,0,1,96.7999999999997,290.4,"01","Araba/Álava"
"48010","ARRIETA",7,566,1236.7,0,0,2020-09-07,0,4,706.7,706.7,"48","Gipuzkoa"
"48011","ARRIGORRIAGA",214,11882,1801,12,5.6,2020-09-07,0,18,151.4,244,"48","Gipuzkoa"
"48023","ARTEA",8,722,1108,0,0,2020-09-07,0,2,277,554,"48","Gipuzkoa"
"48008","ARTZENTALES",11,692,1589.6,0,0,2020-09-07,0,2,289,578,"48","Gipuzkoa"
"01004","ARTZINIEGA",35,1922,1821,1,2.9,2020-09-07,0,0,0,624.3,"01","Araba/Álava"
"01009","ASPARRENA",17,1609,1056.6,0,0,2020-09-07,0,2,124.3,310.8,"01","Araba/Álava"
"20014","ASTEASU",23,1550,1483.9,0,0,2020-09-07,0,3,193.6,709.7,"20","Bizkaia"
"20903","ASTIGARRAGA",46,6180,744.3,0,0,2020-09-07,0,10,161.8,226.5,"20","Bizkaia"
"20015","ATAUN",5,1745,286.5,0,0,2020-09-07,0,0,0,0,"20","Bizkaia"
"48091","ATXONDO",17,1414,1202.3,0,0,2020-09-07,0,2,141.5,212.2,"48","Gipuzkoa"
"48070","AULESTI",36,665,5413.5,0,0,2020-09-07,0,10,1503.7,4360.9,"48","Gipuzkoa"
"01010","AYALA/AIARA",77,2901,2654.3,1,1.3,2020-09-07,0,0,0,137.9,"01","Araba/Álava"
"20017","AZKOITIA",76,11989,633.9,2,2.6,2020-09-07,0,14,116.8,191.8,"20","Bizkaia"
"20018","AZPEITIA",220,15055,1461.3,1,0.5,2020-09-07,0,28,186,398.5,"20","Bizkaia"
"48012","BAKIO",25,2639,947.3,1,4,2020-09-07,0,3,113.7,341,"48","Gipuzkoa"
"48090","BALMASEDA",168,7595,2212,18,10.7,2020-09-07,0,3,39.5,158,"48","Gipuzkoa"
"01011","BAÑOS DE EBRO/MAÑUETA",4,323,1238.4,0,0,2020-09-07,0,0,0,0,"01","Araba/Álava"
"48013","BARAKALDO",2280,98497,2314.8,98,4.3,2020-09-07,1,165,167.5,398,"48","Gipuzkoa"
"48014","BARRIKA",52,1528,3403.1,2,3.8,2020-09-07,2,3,196.3,1112.5,"48","Gipuzkoa"
"01013","BARRUNDIA",14,945,1481.5,0,0,2020-09-07,0,0,0,0,"01","Araba/Álava"
"48015","BASAURI",842,40711,2068.2,79,9.4,2020-09-07,2,40,98.1999999999998,201.4,"48","Gipuzkoa"
"20019","BEASAIN",102,13969,730.2,6,5.9,2020-09-07,0,14,100.2,171.8,"20","Bizkaia"
"48092","BEDIA",23,1054,2182.2,1,4.3,2020-09-07,0,5,474.4,1043.7,"48","Gipuzkoa"
"20021","BELAUNTZA",3,258,1162.8,0,0,2020-09-07,0,1,387.6,387.6,"20","Bizkaia"
"48016","BERANGO",137,7230,1894.9,0,0,2020-09-07,0,8,110.7,179.8,"48","Gipuzkoa"
"01014","BERANTEVILLA",6,488,1229.5,0,0,2020-09-07,0,0,0,204.9,"01","Araba/Álava"
"20022","BERASTEGI",10,1053,949.7,0,0,2020-09-07,0,6,569.8,569.8,"20","Bizkaia"
"20074","BERGARA",152,15004,1013.1,4,2.6,2020-09-07,0,10,66.7,226.6,"20","Bizkaia"
"48017","BERMEO",274,16880,1623.2,17,6.2,2020-09-07,1,31,183.6,290.3,"48","Gipuzkoa"
"01016","BERNEDO",8,517,1547.4,0,0,2020-09-07,0,0,0,0,"01","Araba/Álava"
"48018","BERRIATUA",31,1251,2478,0,0,2020-09-07,0,6,479.6,1039.2,"48","Gipuzkoa"
"48019","BERRIZ",27,4701,574.3,1,3.7,2020-09-07,0,8,170.1,276.5,"48","Gipuzkoa"
"20024","BIDANIA-GOIATZ",8,557,1436.3,0,0,2020-09-07,0,0,0,0,"20","Bizkaia"
"48020","BILBAO",9648,343430,2809.3,411,4.3,2020-09-07,13,758,220.7,481.3,"48","Gipuzkoa"
"20075","VILLABONA",83,5906,1405.4,2,2.4,2020-09-07,0,19,321.8,457.2,"20","Bizkaia"
"48021","BUSTURIA",59,1607,3671.4,6,10.2,2020-09-07,0,3,186.6,435.6,"48","Gipuzkoa"
"01017","CAMPEZO/KANPEZU",20,1066,1876.2,3,15,2020-09-07,0,0,0,0,"01","Araba/Álava"
"20029","DEBA",51,5445,936.6,1,2,2020-09-07,0,7,128.5,238.7,"20","Bizkaia"
"48901","DERIO",127,6472,1962.3,0,0,2020-09-07,0,8,123.6,355.4,"48","Gipuzkoa"
"48026","DIMA",5,1431,349.4,1,20,2020-09-07,0,0,0,0,"48","Gipuzkoa"
"20069","DONOSTIA / SAN SEBASTIAN",2681,181652,1475.9,82,3.1,2020-09-07,4,510,280.8,616.6,"20","Bizkaia"
"48027","DURANGO",425,29436,1443.8,16,3.8,2020-09-07,0,56,190.2,319.3,"48","Gipuzkoa"
"20030","EIBAR",537,27246,1970.9,26,4.8,2020-09-07,0,24,88.1000000000001,132.1,"20","Bizkaia"
"48031","ELANTXOBE",5,362,1381.2,0,0,2020-09-07,0,0,0,0,"48","Gipuzkoa"
"01021","ELBURGO/BURGELU",11,627,1754.4,1,9.1,2020-09-07,0,1,159.5,159.5,"01","Araba/Álava"
"01022","ELCIEGO",11,1038,1059.7,1,9.1,2020-09-07,0,0,0,0,"01","Araba/Álava"
"20033","ELGETA",14,1139,1229.1,1,7.1,2020-09-07,0,0,0,0,"20","Bizkaia"
"20032","ELGOIBAR",186,11585,1605.5,4,2.2,2020-09-07,1,9,77.7,146.7,"20","Bizkaia"
"48032","ELORRIO",93,7441,1249.8,2,2.2,2020-09-07,1,5,67.2,376.3,"48","Gipuzkoa"
"01023","ELVILLAR/BILAR",4,355,1126.8,0,0,2020-09-07,0,0,0,0,"01","Araba/Álava"
"48902","ERANDIO",651,24297,2679.3,22,3.4,2020-09-07,1,68,279.8,502.1,"48","Gipuzkoa"
"48033","EREÑO",1,264,378.8,0,0,2020-09-07,0,0,0,0,"48","Gipuzkoa"
"48034","ERMUA",450,16039,2805.7,21,4.7,2020-09-07,0,15,93.5999999999999,131,"48","Gipuzkoa"
"20067","ERRENTERIA",322,40141,802.2,7,2.2,2020-09-07,0,39,97.2,296.5,"20","Bizkaia"
"20066","ERREZIL",5,628,796.2,0,0,2020-09-07,0,3,477.7,637,"20","Bizkaia"
"01046","ERRIBERAGOITIA/RIBERA ALTA",17,836,2033.5,0,0,2020-09-07,0,0,0,0,"01","Araba/Álava"
"48079","ERRIGOITI",11,484,2272.7,0,0,2020-09-07,0,1,206.6,1239.6,"48","Gipuzkoa"
"20034","ESKORIATZA",34,4065,836.4,2,5.9,2020-09-07,0,2,49.1999999999999,221.4,"20","Bizkaia"
"48029","ETXEBARRI",170,11338,1499.4,6,3.5,2020-09-07,0,9,79.4000000000001,176.4,"48","Gipuzkoa"
"48030","ETXEBARRIA",8,751,1065.2,0,0,2020-09-07,0,2,266.3,532.6,"48","Gipuzkoa"
"20035","EZKIO-ITSASO",2,644,310.6,0,0,2020-09-07,0,0,0,0,"20","Bizkaia"
"48906","FORUA",18,916,1965.1,0,0,2020-09-07,0,1,109.2,764.2,"48","Gipuzkoa"
"48035","FRUIZ",6,543,1105,0,0,2020-09-07,0,4,736.7,736.7,"48","Gipuzkoa"
"48036","GALDAKAO",564,29389,1919.1,33,5.9,2020-09-07,1,53,180.4,333.5,"48","Gipuzkoa"
"48037","GALDAMES",11,836,1315.8,0,0,2020-09-07,0,0,0,119.6,"48","Gipuzkoa"
"48038","GAMIZ-FIKA",11,1374,800.6,0,0,2020-09-07,0,2,145.6,145.6,"48","Gipuzkoa"
"48040","GATIKA",18,1648,1092.2,0,0,2020-09-07,0,2,121.3,424.7,"48","Gipuzkoa"
"48041","GAUTEGIZ ARTEAGA",14,854,1639.3,1,7.1,2020-09-07,0,2,234.1,819.6,"48","Gipuzkoa"
"48046","GERNIKA-LUMO",373,16725,2230.2,2,0.5,2020-09-07,0,27,161.4,1100.2,"48","Gipuzkoa"
"20039","GETARIA",52,2846,1827.1,3,5.8,2020-09-07,0,2,70.1999999999998,105.4,"20","Bizkaia"
"48044","GETXO",1466,77088,1901.7,49,3.3,2020-09-07,5,167,216.6,448.8,"48","Gipuzkoa"
"48047","GIZABURUAGA",1,210,476.2,0,0,2020-09-07,0,0,0,0,"48","Gipuzkoa"
"48042","GORDEXOLA",38,1724,2204.2,1,2.6,2020-09-07,0,0,0,406.1,"48","Gipuzkoa"
"48043","GORLIZ",89,5825,1527.9,2,2.2,2020-09-07,0,15,257.5,532.2,"48","Gipuzkoa"
"48045","GÜEÑES",131,6564,1995.7,4,3.1,2020-09-07,0,15,228.5,396.1,"48","Gipuzkoa"
"20040","HERNANI",222,20013,1109.3,3,1.4,2020-09-07,0,69,344.8,499.7,"20","Bizkaia"
"20041","HERNIALDE",4,305,1311.5,0,0,2020-09-07,0,2,655.8,655.8,"20","Bizkaia"
"20036","HONDARRIBIA",143,16937,844.3,1,0.7,2020-09-07,0,36,212.5,354.2,"20","Bizkaia"
"20042","IBARRA",65,4258,1526.5,1,1.5,2020-09-07,0,10,234.8,587.1,"20","Bizkaia"
"48048","IBARRANGELU",15,625,2400,0,0,2020-09-07,0,5,800,1440,"48","Gipuzkoa"
"20043","IDIAZABAL",10,2388,418.8,0,0,2020-09-07,0,0,0,0,"20","Bizkaia"
"48094","IGORRE",51,4163,1225.1,0,0,2020-09-07,0,6,144.1,312.3,"48","Gipuzkoa"
"20044","IKAZTEGIETA",17,506,3359.7,0,0,2020-09-07,0,14,2766.8,2964.4,"20","Bizkaia"
"20045","IRUN",577,59899,963.3,16,2.8,2020-09-07,0,109,182,318.9,"20","Bizkaia"
"01901","IRUÑA OKA/IRUÑA DE OCA",46,3514,1309,0,0,2020-09-07,0,1,28.4000000000001,85.3,"01","Araba/Álava"
"20046","IRURA",31,1811,1711.8,4,12.9,2020-09-07,0,3,165.7,386.6,"20","Bizkaia"
"01027","IRURAIZ-GAUNA",11,531,2071.6,1,9.1,2020-09-07,0,0,0,188.4,"01","Araba/Álava"
"48049","ISPASTER",4,741,539.8,0,0,2020-09-07,0,2,269.9,269.9,"48","Gipuzkoa"
"20047","ITSASONDO",8,718,1114.2,0,0,2020-09-07,0,0,0,0,"20","Bizkaia"
"48910","IURRETA",45,3689,1219.8,3,6.7,2020-09-07,0,6,162.6,243.9,"48","Gipuzkoa"
"48050","IZURTZA",2,289,692,0,0,2020-09-07,0,0,0,346,"48","Gipuzkoa"
"48022","KARRANTZA HARANA/CARRANZA",40,2806,1425.5,1,2.5,2020-09-07,0,4,142.5,213.8,"48","Gipuzkoa"
"48907","KORTEZUBI",9,437,2059.5,2,22.2,2020-09-07,0,3,686.5,1144.2,"48","Gipuzkoa"
"01028","LABASTIDA/BASTIDA",44,1492,2949.1,3,6.8,2020-09-07,0,0,0,134.1,"01","Araba/Álava"
"01031","LAGUARDIA",4,1549,258.2,0,0,2020-09-07,0,0,0,0,"01","Araba/Álava"
"01032","LANCIEGO/LANTZIEGO",3,724,414.4,0,0,2020-09-07,0,0,0,138.2,"01","Araba/Álava"
"48051","LANESTOSA",2,276,724.6,0,0,2020-09-07,0,0,0,362.3,"48","Gipuzkoa"
"01902","LANTARON",10,942,1061.6,0,0,2020-09-07,0,0,0,0,"01","Araba/Álava"
"01033","LAPUEBLA DE LABARCA",6,882,680.3,1,16.7,2020-09-07,0,0,0,0,"01","Araba/Álava"
"48052","LARRABETZU",16,2053,779.3,0,0,2020-09-07,0,1,48.6999999999999,243.5,"48","Gipuzkoa"
"20902","LASARTE-ORIA",233,18825,1237.7,4,1.7,2020-09-07,0,61,324,674.6,"20","Bizkaia"
"01036","LAUDIO/LLODIO",263,18345,1433.6,9,3.4,2020-09-07,0,22,119.9,152.6,"01","Araba/Álava"
"48053","LAUKIZ",29,1165,2489.3,1,3.4,2020-09-07,0,4,343.4,772.6,"48","Gipuzkoa"
"20049","LAZKAO",31,5549,558.7,0,0,2020-09-07,0,1,18.1,54.1,"20","Bizkaia"
"20050","LEABURU",2,363,551,0,0,2020-09-07,0,1,275.5,275.5,"20","Bizkaia"
"20051","LEGAZPI",50,8430,593.1,1,2,2020-09-07,0,2,23.7,118.6,"20","Bizkaia"
"20052","LEGORRETA",25,1489,1679,1,4,2020-09-07,0,6,403,805.9,"20","Bizkaia"
"01058","LEGUTIO",32,1795,1782.7,0,0,2020-09-07,0,6,334.2,389.9,"01","Araba/Álava"
"48054","LEIOA",511,31188,1638.5,14,2.7,2020-09-07,0,54,173.2,291.8,"48","Gipuzkoa"
"48057","LEKEITIO",90,7246,1242.1,1,1.1,2020-09-07,0,24,331.3,469.3,"48","Gipuzkoa"
"48055","LEMOA",45,3610,1246.5,0,0,2020-09-07,0,6,166.2,193.9,"48","Gipuzkoa"
"48056","LEMOIZ",20,1238,1615.5,1,5,2020-09-07,0,2,161.5,323.1,"48","Gipuzkoa"
"01034","LEZA",2,217,921.7,0,0,2020-09-07,0,0,0,0,"01","Araba/Álava"
"48081","LEZAMA",26,2383,1091.1,0,0,2020-09-07,0,3,125.9,209.9,"48","Gipuzkoa"
"20053","LEZO",64,6102,1048.8,2,3.1,2020-09-07,0,16,262.2,475.2,"20","Bizkaia"
"20054","LIZARTZA",8,647,1236.5,0,0,2020-09-07,0,0,0,309.1,"20","Bizkaia"
"48903","LOIU",114,2355,4840.8,18,15.8,2020-09-07,1,8,339.7,509.6,"48","Gipuzkoa"
"48058","MALLABIA",10,1174,851.8,0,0,2020-09-07,0,1,85.1999999999999,170.4,"48","Gipuzkoa"
"48059","MAÑARIA",2,516,387.6,0,0,2020-09-07,0,0,0,0,"48","Gipuzkoa"
"48060","MARKINA-XEMEIN",74,4964,1490.7,3,4.1,2020-09-07,0,12,241.7,664.8,"48","Gipuzkoa"
