"date","region_code","region","country","population","cases_registered","PCR","TestAc","cases_per_100000","intensive_care","intensive_care_per_100000","deceassed","deceassed_per_100000","recovered","recovered_per_100000","hospitalized","hospitalized_per_100000"
2020-03-26,17,"La Rioja","Spain",316798,1236,1236,NA,390.15,43,13.57,55,17.36,62,19.57,388,122.48
2020-03-27,17,"La Rioja","Spain",316798,1436,1436,NA,453.29,43,13.57,65,20.52,364,114.9,458,144.57
2020-03-28,17,"La Rioja","Spain",316798,1629,1629,NA,514.21,43,13.57,68,21.46,397,125.32,497,156.88
2020-03-29,17,"La Rioja","Spain",316798,1733,1733,NA,547.04,43,13.57,71,22.41,431,136.05,517,163.2
2020-03-30,17,"La Rioja","Spain",316798,1810,1810,NA,571.34,51,16.1,85,26.83,496,156.57,575,181.5
2020-03-31,17,"La Rioja","Spain",316798,1960,1960,NA,618.69,54,17.05,90,28.41,569,179.61,619,195.39
2020-04-01,17,"La Rioja","Spain",316798,2083,2083,NA,657.52,57,17.99,101,31.88,641,202.34,660,208.33
2020-04-02,17,"La Rioja","Spain",316798,2224,2224,NA,702.02,64,20.2,109,34.41,745,235.17,738,232.96
2020-04-03,17,"La Rioja","Spain",316798,2405,2405,NA,759.16,64,20.2,128,40.4,843,266.1,805,254.11
2020-04-04,17,"La Rioja","Spain",316798,2592,2592,NA,818.19,66,20.83,134,42.3,904,285.36,855,269.89
2020-04-05,17,"La Rioja","Spain",316798,2719,2719,NA,858.28,66,20.83,141,44.51,964,304.29,888,280.3
2020-04-06,17,"La Rioja","Spain",316798,2846,2846,NA,898.36,66,20.83,160,50.51,994,313.76,918,289.77
2020-04-07,17,"La Rioja","Spain",316798,2951,2951,NA,931.51,68,21.46,177,55.87,1061,334.91,955,301.45
2020-04-08,17,"La Rioja","Spain",316798,3026,3026,NA,955.18,69,21.78,182,57.45,1172,369.95,997,314.71
2020-04-09,17,"La Rioja","Spain",316798,3076,3076,NA,970.97,71,22.41,196,61.87,1256,396.47,1047,330.49
2020-04-10,17,"La Rioja","Spain",316798,3496,3223,273,1103.54,73,23.04,207,65.34,1337,422.04,1082,341.54
2020-04-11,17,"La Rioja","Spain",316798,3596,3279,317,1135.11,73,23.04,219,69.13,1420,448.24,1122,354.17
2020-04-12,17,"La Rioja","Spain",316798,3675,3358,317,1160.05,73,23.04,223,70.39,1458,460.23,1141,360.17
2020-04-13,17,"La Rioja","Spain",316798,3749,3420,329,1183.4,74,23.36,234,73.86,1519,479.49,1152,363.64
2020-04-14,17,"La Rioja","Spain",316798,3831,3457,374,1209.29,75,23.67,246,77.65,1585,500.32,1182,373.11
2020-04-15,17,"La Rioja","Spain",316798,3916,3539,377,1236.12,75,23.67,257,81.12,1654,522.1,1207,381
2020-04-16,17,"La Rioja","Spain",316798,4098,3547,551,1293.57,76,23.99,262,82.7,1729,545.77,1226,387
2020-04-17,17,"La Rioja","Spain",316798,4250,3583,667,1341.55,78,24.62,272,85.86,1777,560.93,1249,394.26
2020-04-18,17,"La Rioja","Spain",316798,4330,3636,694,1366.8,79,24.94,277,87.44,1816,573.24,1268,400.26
2020-04-19,17,"La Rioja","Spain",316798,4371,3664,707,1379.74,79,24.94,285,89.96,1833,578.6,1282,404.67
2020-04-20,17,"La Rioja","Spain",316798,4483,3684,799,1415.1,81,25.57,294,92.8,1866,589.02,1297,409.41
2020-04-21,17,"La Rioja","Spain",316798,4586,3704,882,1447.61,81,25.57,298,94.07,1899,599.44,1318,416.04
2020-04-22,17,"La Rioja","Spain",316798,4727,3741,986,1492.12,82,25.88,303,95.64,1937,611.43,1331,420.14
2020-04-23,17,"La Rioja","Spain",316798,4865,3790,1075,1535.68,82,25.88,307,96.91,1964,619.95,1344,424.25
2020-04-24,17,"La Rioja","Spain",316798,4946,3821,1125,1561.25,83,26.2,311,98.17,1999,631,1360,429.3
2020-04-25,17,"La Rioja","Spain",316798,4998,3861,1137,1577.66,84,26.52,315,99.43,2037,643,1380,435.61
2020-04-26,17,"La Rioja","Spain",316798,5041,3892,1149,1591.23,85,26.83,320,101.01,2049,646.78,1392,439.4
2020-04-27,17,"La Rioja","Spain",316798,5097,3897,1200,1608.91,87,27.46,326,102.9,2064,651.52,1400,441.92
2020-04-28,17,"La Rioja","Spain",316798,5173,3910,1263,1632.9,87,27.46,330,104.17,2091,660.04,1413,446.03
2020-04-29,17,"La Rioja","Spain",316798,5206,3918,1288,1643.32,88,27.78,332,104.8,2159,681.51,1424,449.5
2020-04-30,17,"La Rioja","Spain",316798,5226,3936,1290,1649.63,88,27.78,333,105.11,2220,700.76,1433,452.34
2020-05-01,17,"La Rioja","Spain",316798,5239,3947,1292,1653.74,88,27.78,334,105.43,2279,719.39,1439,454.23
2020-05-02,17,"La Rioja","Spain",316798,5247,3952,1295,1656.26,88,27.78,335,105.75,2297,725.07,1446,456.44
2020-05-03,17,"La Rioja","Spain",316798,5258,3961,1297,1659.73,88,27.78,335,105.75,2312,729.8,1449,457.39
2020-05-04,17,"La Rioja","Spain",316798,5270,3967,1303,1663.52,90,28.41,336,106.06,2345,740.22,1452,458.34
2020-05-05,17,"La Rioja","Spain",316798,5322,3980,1342,1679.93,91,28.72,337,106.38,2396,756.32,1458,460.23
2020-05-06,17,"La Rioja","Spain",316798,5330,3986,1344,1682.46,91,28.72,338,106.69,2457,775.57,1463,461.81
2020-05-07,17,"La Rioja","Spain",316798,5355,3992,1363,1690.35,91,28.72,342,107.96,2526,797.35,1469,463.7
2020-05-08,17,"La Rioja","Spain",316798,5365,4000,1365,1693.51,91,28.72,344,108.59,2581,814.71,1473,464.97
2020-05-09,17,"La Rioja","Spain",316798,5378,4008,1370,1697.61,91,28.72,346,109.22,2648,835.86,1474,465.28
2020-05-10,17,"La Rioja","Spain",316798,5382,4008,1374,1698.87,91,28.72,346,109.22,2700,852.28,1475,465.6
2020-05-11,17,"La Rioja","Spain",316798,5392,4008,1384,1702.03,91,28.72,347,109.53,2749,867.75,1478,466.54
2020-05-12,17,"La Rioja","Spain",316798,5397,4009,1388,1703.61,91,28.72,348,109.85,2804,885.11,1481,467.49
2020-05-13,17,"La Rioja","Spain",316798,5405,4014,1391,1706.13,91,28.72,348,109.85,2867,904.99,1484,468.44
2020-02-20,18,"Ceuta","Spain",84777,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-21,18,"Ceuta","Spain",84777,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-22,18,"Ceuta","Spain",84777,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-23,18,"Ceuta","Spain",84777,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-24,18,"Ceuta","Spain",84777,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-25,18,"Ceuta","Spain",84777,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-26,18,"Ceuta","Spain",84777,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-27,18,"Ceuta","Spain",84777,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-28,18,"Ceuta","Spain",84777,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-29,18,"Ceuta","Spain",84777,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-01,18,"Ceuta","Spain",84777,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-02,18,"Ceuta","Spain",84777,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-03,18,"Ceuta","Spain",84777,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-04,18,"Ceuta","Spain",84777,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-05,18,"Ceuta","Spain",84777,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-06,18,"Ceuta","Spain",84777,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-07,18,"Ceuta","Spain",84777,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-08,18,"Ceuta","Spain",84777,0,0,NA,0,0,0,0,0,NA,NA,NA,NA
2020-03-09,18,"Ceuta","Spain",84777,0,0,NA,0,0,0,0,0,NA,NA,NA,NA
2020-03-10,18,"Ceuta","Spain",84777,0,0,NA,0,0,0,0,0,0,0,0,0
2020-03-11,18,"Ceuta","Spain",84777,0,0,NA,0,0,0,0,0,0,0,0,0
2020-03-12,18,"Ceuta","Spain",84777,0,0,NA,0,0,0,0,0,0,0,0,0
2020-03-13,18,"Ceuta","Spain",84777,0,0,NA,0,0,0,0,0,0,0,0,0
2020-03-14,18,"Ceuta","Spain",84777,1,1,NA,1.18,0,0,0,0,0,0,0,0
2020-03-15,18,"Ceuta","Spain",84777,1,1,NA,1.18,0,0,0,0,0,0,0,0
2020-03-16,18,"Ceuta","Spain",84777,1,1,NA,1.18,0,0,0,0,0,0,0,0
2020-03-17,18,"Ceuta","Spain",84777,1,1,NA,1.18,0,0,0,0,0,0,0,0
2020-03-18,18,"Ceuta","Spain",84777,1,1,NA,1.18,0,0,0,0,0,0,0,0
2020-03-19,18,"Ceuta","Spain",84777,5,5,NA,5.9,0,0,0,0,0,0,0,0
2020-03-20,18,"Ceuta","Spain",84777,5,5,NA,5.9,0,0,0,0,0,0,0,0
2020-03-21,18,"Ceuta","Spain",84777,5,5,NA,5.9,0,0,0,0,0,0,0,0
2020-03-22,18,"Ceuta","Spain",84777,6,6,NA,7.08,0,0,0,0,0,0,0,0
2020-03-23,18,"Ceuta","Spain",84777,6,6,NA,7.08,0,0,0,0,0,0,0,0
2020-03-24,18,"Ceuta","Spain",84777,9,9,NA,10.62,1,1.18,0,0,0,0,2,2.36
2020-03-25,18,"Ceuta","Spain",84777,10,10,NA,11.8,2,2.36,0,0,0,0,2,2.36
2020-03-26,18,"Ceuta","Spain",84777,17,17,NA,20.05,2,2.36,0,0,0,0,2,2.36
2020-03-27,18,"Ceuta","Spain",84777,17,17,NA,20.05,2,2.36,1,1.18,0,0,2,2.36
2020-03-28,18,"Ceuta","Spain",84777,21,21,NA,24.77,2,2.36,1,1.18,0,0,2,2.36
2020-03-29,18,"Ceuta","Spain",84777,25,25,NA,29.49,2,2.36,1,1.18,0,0,2,2.36
2020-03-30,18,"Ceuta","Spain",84777,34,34,NA,40.11,3,3.54,1,1.18,0,0,3,3.54
2020-03-31,18,"Ceuta","Spain",84777,51,51,NA,60.16,3,3.54,1,1.18,0,0,6,7.08
2020-04-01,18,"Ceuta","Spain",84777,55,55,NA,64.88,3,3.54,1,1.18,0,0,7,8.26
2020-04-02,18,"Ceuta","Spain",84777,62,62,NA,73.13,3,3.54,1,1.18,2,2.36,8,9.44
2020-04-03,18,"Ceuta","Spain",84777,73,73,NA,86.11,4,4.72,1,1.18,2,2.36,8,9.44
2020-04-04,18,"Ceuta","Spain",84777,83,83,NA,97.9,4,4.72,2,2.36,2,2.36,9,10.62
2020-04-05,18,"Ceuta","Spain",84777,83,83,NA,97.9,4,4.72,3,3.54,2,2.36,9,10.62
2020-04-06,18,"Ceuta","Spain",84777,83,83,NA,97.9,4,4.72,4,4.72,2,2.36,9,10.62
2020-04-07,18,"Ceuta","Spain",84777,84,84,NA,99.08,4,4.72,4,4.72,7,8.26,9,10.62
2020-04-08,18,"Ceuta","Spain",84777,84,84,NA,99.08,4,4.72,4,4.72,7,8.26,9,10.62
2020-04-09,18,"Ceuta","Spain",84777,91,91,NA,107.34,4,4.72,4,4.72,12,14.15,9,10.62
2020-04-10,18,"Ceuta","Spain",84777,93,93,NA,109.7,4,4.72,4,4.72,17,20.05,9,10.62
2020-04-11,18,"Ceuta","Spain",84777,93,93,NA,109.7,4,4.72,4,4.72,17,20.05,9,10.62
2020-04-12,18,"Ceuta","Spain",84777,95,95,NA,112.06,4,4.72,4,4.72,20,23.59,9,10.62
2020-04-13,18,"Ceuta","Spain",84777,96,96,NA,113.24,4,4.72,4,4.72,22,25.95,9,10.62
2020-04-14,18,"Ceuta","Spain",84777,98,98,NA,115.6,4,4.72,4,4.72,30,35.39,9,10.62
2020-04-15,18,"Ceuta","Spain",84777,100,98,2,117.96,4,4.72,4,4.72,41,48.36,9,10.62
2020-04-16,18,"Ceuta","Spain",84777,101,98,3,119.14,4,4.72,4,4.72,44,51.9,9,10.62
2020-04-17,18,"Ceuta","Spain",84777,111,100,11,130.93,4,4.72,4,4.72,53,62.52,9,10.62
2020-04-18,18,"Ceuta","Spain",84777,112,100,12,132.11,4,4.72,4,4.72,59,69.59,9,10.62
2020-04-19,18,"Ceuta","Spain",84777,114,100,14,134.47,4,4.72,4,4.72,74,87.29,9,10.62
2020-04-20,18,"Ceuta","Spain",84777,114,100,14,134.47,4,4.72,4,4.72,73,86.11,9,10.62
2020-04-21,18,"Ceuta","Spain",84777,124,100,24,146.27,4,4.72,4,4.72,76,89.65,9,10.62
2020-04-22,18,"Ceuta","Spain",84777,124,100,24,146.27,4,4.72,4,4.72,76,89.65,9,10.62
2020-04-23,18,"Ceuta","Spain",84777,125,100,25,147.45,4,4.72,4,4.72,84,99.08,10,11.8
2020-04-24,18,"Ceuta","Spain",84777,125,100,25,147.45,4,4.72,4,4.72,98,115.6,10,11.8
2020-04-25,18,"Ceuta","Spain",84777,131,100,31,154.52,4,4.72,4,4.72,104,122.67,10,11.8
2020-04-26,18,"Ceuta","Spain",84777,131,100,31,154.52,4,4.72,4,4.72,107,126.21,10,11.8
2020-04-27,18,"Ceuta","Spain",84777,134,100,34,158.06,4,4.72,4,4.72,110,129.75,10,11.8
2020-04-28,18,"Ceuta","Spain",84777,139,101,38,163.96,4,4.72,4,4.72,114,134.47,10,11.8
2020-04-29,18,"Ceuta","Spain",84777,146,101,45,172.22,4,4.72,4,4.72,126,148.63,10,11.8
2020-04-30,18,"Ceuta","Spain",84777,151,101,50,178.11,4,4.72,4,4.72,138,162.78,10,11.8
2020-05-01,18,"Ceuta","Spain",84777,152,101,51,179.29,4,4.72,4,4.72,140,165.14,10,11.8
2020-05-02,18,"Ceuta","Spain",84777,152,101,51,179.29,4,4.72,4,4.72,141,166.32,10,11.8
2020-05-03,18,"Ceuta","Spain",84777,152,101,51,179.29,4,4.72,4,4.72,142,167.5,10,11.8
2020-05-04,18,"Ceuta","Spain",84777,155,101,54,182.83,4,4.72,4,4.72,145,171.04,10,11.8
2020-05-05,18,"Ceuta","Spain",84777,164,109,55,193.45,4,4.72,4,4.72,150,176.93,10,11.8
2020-05-06,18,"Ceuta","Spain",84777,165,109,56,194.63,4,4.72,4,4.72,150,176.93,10,11.8
2020-05-07,18,"Ceuta","Spain",84777,168,109,59,198.17,4,4.72,4,4.72,154,181.65,11,12.98
2020-05-08,18,"Ceuta","Spain",84777,169,110,59,199.35,4,4.72,4,4.72,154,181.65,11,12.98
2020-05-09,18,"Ceuta","Spain",84777,169,110,59,199.35,4,4.72,4,4.72,154,181.65,11,12.98
2020-05-10,18,"Ceuta","Spain",84777,169,110,59,199.35,4,4.72,4,4.72,154,181.65,11,12.98
2020-05-11,18,"Ceuta","Spain",84777,173,114,59,204.06,4,4.72,4,4.72,154,181.65,11,12.98
2020-05-12,18,"Ceuta","Spain",84777,173,114,59,204.06,4,4.72,4,4.72,156,184.01,11,12.98
2020-05-13,18,"Ceuta","Spain",84777,175,116,59,206.42,4,4.72,4,4.72,159,187.55,11,12.98
2020-02-20,19,"Melilla","Spain",86487,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-21,19,"Melilla","Spain",86487,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-22,19,"Melilla","Spain",86487,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-23,19,"Melilla","Spain",86487,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-24,19,"Melilla","Spain",86487,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-25,19,"Melilla","Spain",86487,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-26,19,"Melilla","Spain",86487,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-27,19,"Melilla","Spain",86487,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-28,19,"Melilla","Spain",86487,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-29,19,"Melilla","Spain",86487,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-01,19,"Melilla","Spain",86487,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-02,19,"Melilla","Spain",86487,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-03,19,"Melilla","Spain",86487,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-04,19,"Melilla","Spain",86487,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-05,19,"Melilla","Spain",86487,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-06,19,"Melilla","Spain",86487,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-07,19,"Melilla","Spain",86487,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-08,19,"Melilla","Spain",86487,0,0,NA,0,0,0,0,0,NA,NA,NA,NA
2020-03-09,19,"Melilla","Spain",86487,0,0,NA,0,0,0,0,0,NA,NA,NA,NA
2020-03-10,19,"Melilla","Spain",86487,0,0,NA,0,0,0,0,0,0,0,0,0
2020-03-11,19,"Melilla","Spain",86487,0,0,NA,0,0,0,0,0,0,0,0,0
2020-03-12,19,"Melilla","Spain",86487,2,2,NA,2.31,0,0,0,0,0,0,3,3.47
2020-03-13,19,"Melilla","Spain",86487,3,3,NA,3.47,0,0,0,0,0,0,3,3.47
2020-03-14,19,"Melilla","Spain",86487,8,8,NA,9.25,0,0,0,0,0,0,4,4.62
2020-03-15,19,"Melilla","Spain",86487,8,8,NA,9.25,0,0,0,0,0,0,4,4.62
2020-03-16,19,"Melilla","Spain",86487,17,17,NA,19.66,0,0,0,0,0,0,4,4.62
2020-03-17,19,"Melilla","Spain",86487,20,20,NA,23.12,0,0,0,0,0,0,4,4.62
2020-03-18,19,"Melilla","Spain",86487,23,23,NA,26.59,0,0,0,0,0,0,4,4.62
2020-03-19,19,"Melilla","Spain",86487,24,24,NA,27.75,1,1.16,0,0,0,0,5,5.78
2020-03-20,19,"Melilla","Spain",86487,25,25,NA,28.91,1,1.16,0,0,0,0,8,9.25
2020-03-21,19,"Melilla","Spain",86487,25,25,NA,28.91,1,1.16,0,0,0,0,12,13.87
2020-03-22,19,"Melilla","Spain",86487,28,28,NA,32.37,1,1.16,0,0,0,0,12,13.87
2020-03-23,19,"Melilla","Spain",86487,28,28,NA,32.37,1,1.16,0,0,0,0,12,13.87
2020-03-24,19,"Melilla","Spain",86487,38,38,NA,43.94,2,2.31,0,0,0,0,14,16.19
2020-03-25,19,"Melilla","Spain",86487,39,39,NA,45.09,2,2.31,1,1.16,0,0,16,18.5
2020-03-26,19,"Melilla","Spain",86487,42,42,NA,48.56,2,2.31,1,1.16,0,0,18,20.81
2020-03-27,19,"Melilla","Spain",86487,45,45,NA,52.03,2,2.31,1,1.16,0,0,22,25.44
2020-03-28,19,"Melilla","Spain",86487,48,48,NA,55.5,2,2.31,1,1.16,0,0,24,27.75
2020-03-29,19,"Melilla","Spain",86487,51,51,NA,58.97,3,3.47,1,1.16,0,0,27,31.22
2020-03-30,19,"Melilla","Spain",86487,54,54,NA,62.44,3,3.47,1,1.16,0,0,27,31.22
2020-03-31,19,"Melilla","Spain",86487,62,62,NA,71.69,3,3.47,1,1.16,0,0,32,37
2020-04-01,19,"Melilla","Spain",86487,62,62,NA,71.69,3,3.47,1,1.16,0,0,32,37
2020-04-02,19,"Melilla","Spain",86487,70,70,NA,80.94,3,3.47,2,2.31,4,4.62,34,39.31
2020-04-03,19,"Melilla","Spain",86487,79,79,NA,91.34,3,3.47,2,2.31,9,10.41,37,42.78
2020-04-04,19,"Melilla","Spain",86487,83,83,NA,95.97,3,3.47,2,2.31,11,12.72,38,43.94
2020-04-05,19,"Melilla","Spain",86487,86,86,NA,99.44,3,3.47,2,2.31,11,12.72,38,43.94
2020-04-06,19,"Melilla","Spain",86487,92,92,NA,106.37,3,3.47,2,2.31,11,12.72,40,46.25
2020-04-07,19,"Melilla","Spain",86487,93,93,NA,107.53,3,3.47,2,2.31,12,13.87,40,46.25
2020-04-08,19,"Melilla","Spain",86487,93,93,NA,107.53,3,3.47,2,2.31,16,18.5,40,46.25
2020-04-09,19,"Melilla","Spain",86487,95,95,NA,109.84,3,3.47,2,2.31,17,19.66,41,47.41
2020-04-10,19,"Melilla","Spain",86487,98,98,NA,113.31,3,3.47,2,2.31,18,20.81,43,49.72
2020-04-11,19,"Melilla","Spain",86487,98,98,NA,113.31,3,3.47,2,2.31,18,20.81,43,49.72
2020-04-12,19,"Melilla","Spain",86487,101,101,NA,116.78,3,3.47,2,2.31,18,20.81,43,49.72
2020-04-13,19,"Melilla","Spain",86487,101,101,NA,116.78,3,3.47,2,2.31,18,20.81,43,49.72
2020-04-14,19,"Melilla","Spain",86487,102,102,NA,117.94,3,3.47,2,2.31,24,27.75,43,49.72
2020-04-15,19,"Melilla","Spain",86487,103,103,0,119.09,3,3.47,2,2.31,27,31.22,43,49.72
2020-04-16,19,"Melilla","Spain",86487,104,104,NA,120.25,3,3.47,2,2.31,30,34.69,44,50.87
2020-04-17,19,"Melilla","Spain",86487,104,104,0,120.25,3,3.47,2,2.31,30,34.69,44,50.87
2020-04-18,19,"Melilla","Spain",86487,107,104,3,123.72,3,3.47,2,2.31,44,50.87,44,50.87
2020-04-19,19,"Melilla","Spain",86487,109,104,5,126.03,3,3.47,2,2.31,46,53.19,44,50.87
2020-04-20,19,"Melilla","Spain",86487,110,105,5,127.19,3,3.47,2,2.31,46,53.19,44,50.87
2020-04-21,19,"Melilla","Spain",86487,111,105,6,128.34,3,3.47,2,2.31,50,57.81,44,50.87
2020-04-22,19,"Melilla","Spain",86487,113,106,7,130.66,3,3.47,2,2.31,55,63.59,44,50.87
2020-04-23,19,"Melilla","Spain",86487,116,107,9,134.12,3,3.47,2,2.31,61,70.53,44,50.87
2020-04-24,19,"Melilla","Spain",86487,118,108,10,136.44,3,3.47,2,2.31,77,89.03,44,50.87
2020-04-25,19,"Melilla","Spain",86487,121,110,11,139.91,3,3.47,2,2.31,81,93.66,44,50.87
2020-04-26,19,"Melilla","Spain",86487,121,110,11,139.91,3,3.47,2,2.31,87,100.59,44,50.87
2020-04-27,19,"Melilla","Spain",86487,125,114,11,144.53,3,3.47,2,2.31,92,106.37,44,50.87
2020-04-28,19,"Melilla","Spain",86487,125,114,11,144.53,3,3.47,2,2.31,95,109.84,44,50.87
2020-04-29,19,"Melilla","Spain",86487,125,114,11,144.53,3,3.47,2,2.31,96,111,44,50.87
2020-04-30,19,"Melilla","Spain",86487,126,115,11,145.69,3,3.47,2,2.31,96,111,44,50.87
2020-05-01,19,"Melilla","Spain",86487,126,115,11,145.69,3,3.47,2,2.31,96,111,44,50.87
2020-05-02,19,"Melilla","Spain",86487,129,117,12,149.16,3,3.47,2,2.31,98,113.31,44,50.87
2020-05-03,19,"Melilla","Spain",86487,131,119,12,151.47,3,3.47,2,2.31,101,116.78,44,50.87
2020-05-04,19,"Melilla","Spain",86487,131,119,12,151.47,3,3.47,2,2.31,101,116.78,44,50.87
2020-05-05,19,"Melilla","Spain",86487,131,119,12,151.47,3,3.47,2,2.31,104,120.25,44,50.87
2020-05-06,19,"Melilla","Spain",86487,132,119,13,152.62,3,3.47,2,2.31,108,124.87,44,50.87
2020-05-07,19,"Melilla","Spain",86487,132,119,13,152.62,3,3.47,2,2.31,108,124.87,44,50.87
2020-05-08,19,"Melilla","Spain",86487,132,119,13,152.62,3,3.47,2,2.31,108,124.87,44,50.87
2020-05-09,19,"Melilla","Spain",86487,132,119,13,152.62,3,3.47,2,2.31,111,128.34,44,50.87
2020-05-10,19,"Melilla","Spain",86487,132,119,13,152.62,3,3.47,2,2.31,113,130.66,44,50.87
2020-05-11,19,"Melilla","Spain",86487,132,119,13,152.62,3,3.47,2,2.31,115,132.97,44,50.87
2020-05-12,19,"Melilla","Spain",86487,132,119,13,152.62,3,3.47,2,2.31,115,132.97,44,50.87
2020-05-13,19,"Melilla","Spain",86487,132,119,13,152.62,3,3.47,2,2.31,119,137.59,44,50.87
