"date","province","ccaa","new_cases","PCR","TestAc","activos","hospitalized","intensive_care","deceased","cases_accumulated","cases_accumulated_PCR","recovered","source_name","source","comments","","casos_acumul_old","recovered_old","deceased_old"
"2020-03-16","Pontevedra","Galicia","","","","72","20","2","0","","","0","galiciancovid19.info; farodevigo.es; lavozdegalicia.es","https://galiciancovid19.info/; https://www.laopinioncoruna.es/sociedad/2020/03/16/coronavirus-coruna--paciente-coronavirus/1486421.html; https://www.laopinioncoruna.es/sociedad/2020/03/16/coronavirus-coruna--paciente-coronavirus/1486421.html","","","","",""
"2020-03-17","Pontevedra","Galicia","","","","86","20","3","0","","","0","galiciancovid19.info; farodevigo.es","https://galiciancovid19.info/; https://www.farodevigo.es/portada-pontevedra/2020/03/17/area-sanitaria-pontevedra-diagnostica-11/2264071.html; https://www.lavozdegalicia.es/noticia/vigo/2020/03/17/martes-17-vigo-50-enfermos-coronavirus/00031584443873391297294.htm","","","","",""
"2020-03-18","Pontevedra","Galicia","","","","96","22","3","0","","","0","galiciancovid19.info; diariodepontevedra.es; vigoe.es","https://galiciancovid19.info/; https://www.farodevigo.es/portada-pontevedra/2020/03/18/covid-19-prosigue-escalada-pontevedra/2264557.html;","","","","",""
"2020-03-19","Pontevedra","Galicia","","","","143","33","3","2","","","0","galiciancovid19.info; farodevigo.es; galiciapress.es","https://galiciancovid19.info/; https://www.diariodepontevedra.es/articulo/pontevedra/positivos-area-sanitaria-pontevedra-aumentan-59/202003191305311078160.html; https://www.vigoe.es/vigo/local/actualizacion-de-datos-en-vigo-35-positivos-mas-8-nuevos-ingresos-y-los-mismos-en-uci/","","","","",""
"2020-03-20","Pontevedra","Galicia","","","","191","43","4","2","","","0","galiciancovid19.info; galiciapress.es","https://galiciancovid19.info/; https://www.farodevigo.es/portada-pontevedra/2020/03/20/positivos-covid-19-ascienden-83/2265429.html; https://www.galiciapress.es/texto-diario/mostrar/1853215/19-pacientes-ingresados-uci-estan-coruna-santiago-pontevedra-vigo-lugo-ourense-ferrol","","","","",""
"2020-03-21","Pontevedra","Galicia","","","","264","123","30","2","","","0","galiciancovid19.info; galiciapress.es","https://galiciancovid19.info/; https://www.galiciapress.es/texto-diario/mostrar/1936216/pacientes-infectados-uci-descienden-hasta-101-galicia-siete-menos-hace-24-horas; https://www.galiciapress.es/texto-diario/mostrar/1936216/pacientes-infectados-uci-descienden-hasta-101-galicia-siete-menos-hace-24-horas","","","","",""
"2020-03-22","Pontevedra","Galicia","","","","348","105","27","2","","","","galiciancovid19.info; galiciapress.es","https://galiciancovid19.info/; https://www.galiciapress.es/texto-diario/mostrar/1937261/infectados-galicia-suben-6534-personas-uci-bajan-96; https://www.galiciapress.es/texto-diario/mostrar/1937261/infectados-galicia-suben-6534-personas-uci-bajan-96","","","","",""
"2020-03-23","Pontevedra","Galicia","","","","442","102","24","3","","","","galiciancovid19.info; galiciapress.es","https://galiciancovid19.info/; https://www.galiciapress.es/texto-diario/mostrar/1938186/vuelven-descender-pacientes-ingresados-uci-galicia-situan-92;","","","","",""
"2020-03-24","Pontevedra","Galicia","","","","491","109","18","3","","","0","galiciancovid19.info; galiciapress.es","https://galiciancovid19.info/; https://www.galiciapress.es/texto-diario/mostrar/1856720/aumentan-54-pacientes-ingresados-uci-hospitales-galicia; https://www.galiciapress.es/texto-diario/mostrar/1856720/aumentan-54-pacientes-ingresados-uci-hospitales-galicia","","","","",""
"2020-03-25","Pontevedra","Galicia","","","","598","138","22","4","","","0","galiciancovid19.info; galiciapress.es; farodevigo.es","https://galiciancovid19.info/; https://www.galiciapress.es/texto-diario/mostrar/1857981/aumentan-69-pacientes-uci-galicia-409-hospitalizados-unidades-convencionales; https://www.galiciapress.es/texto-diario/mostrar/1857981/aumentan-69-pacientes-uci-galicia-409-hospitalizados-unidades-convencionales","","","","",""
"2020-03-26","Pontevedra","Galicia","","","","684","164","24","6","","","0","galiciancovid19.info; farodevigo.es; galiciapress.es","https://galiciancovid19.info/; https://www.galiciapress.es/texto-diario/mostrar/1858946/ponton-bng-pide-anticipacion-xunta-propone-mesa-economica-social-encarar-futuro; https://www.farodevigo.es/gran-vigo/2020/03/26/hospitales-vigueses-centenar-positivos-planta/2268127.html","","","","",""
"2020-03-27","Pontevedra","Galicia","","","","769","186","29","9","","","0","galiciancovid19.info; lavozdegalicia.es; farodevigo.es","https://galiciancovid19.info/; https://www.farodevigo.es/portada-pontevedra/2020/03/27/sexta-victima-mortal-covid-19/2268583.html; https://www.galiciapress.es/texto-diario/mostrar/1860205/suben-98-pacientes-ingresados-uci-galicia-12-jueves","","","","",""
"2020-03-28","Pontevedra","Galicia","","","","923","165","24","10","","","0","galiciancovid19.info; diariodepontevedra.es; lavozdegalicia.es","https://galiciancovid19.info/; https://www.lavozdegalicia.es/noticia/pontevedra/pontevedra/2020/03/28/contagios-disparan-area-sanitaria-pontevedra-o-salnes/0003_202003A28C6993.htm; https://www.farodevigo.es/portada-pontevedra/2020/03/28/treinta-casos-nuevos-covid-19/2269083.html","","","","",""
"2020-03-29","Pontevedra","Galicia","","","","1005","279","38","10","","","0","galiciancovid19.info; cadenaser.com; atlantico.net","https://galiciancovid19.info/; https://www.diariodepontevedra.es/articulo/pontevedra/area-acerca-cien-ingresos-covid-19-altas-tambien-disparan/202003291218441079539.html; https://www.lavozdegalicia.es/noticia/vigo/2020/03/29/domingo-29-vigo-acerca-200-pacientes-ingresados-coronavirus/00031585475760061553710.htm","","","","",""
"2020-03-30","Pontevedra","Galicia","","","","1214","313","43","10","","","0","galiciancovid19.info; galiciapress.es","https://galiciancovid19.info/; https://cadenaser.com/emisora/2020/03/30/radio_pontevedra/1585577308_060516.html; https://www.atlantico.net/articulo/vigo/peor-dia-vigo-muertos-185-positivos/20200330223041766492.html","","","","",""
"2020-03-31","Pontevedra","Galicia","","","","1294","319","45","27","","","0","galiciancovid19.info; farodevigo.es; atlantico.net","https://galiciancovid19.info/; https://www.galiciapress.es/texto-diario/mostrar/1864853/aumentan-147-pacientes-ingresados-uci-galicia-13-lunes; https://www.galiciapress.es/texto-diario/mostrar/1864853/aumentan-147-pacientes-ingresados-uci-galicia-13-lunes","","","","",""
"2020-04-01","Pontevedra","Galicia","","","","1337","300","47","41","","","0","galiciancovid19.info; galiciapress.es","https://galiciancovid19.info/; https://www.farodevigo.es/portada-pontevedra/2020/04/01/area-experimenta-menor-aumento-positivos/2270764.html; https://www.atlantico.net/articulo/galicia/pacientes-infectados-ingresados-uci-aumentan-10-situan-157-galicia/20200401170041766854.html","","","","",""
"2020-04-02","Pontevedra","Galicia","","","","1411","314","51","41","","","69","galiciancovid19.info; galiciapress.es","https://galiciancovid19.info/; https://www.galiciapress.es/texto-diario/mostrar/1857187/grafica-coronavirus-cada-area-galicia-revela-donde-esta-acelerando-epidemia; https://www.galiciapress.es/texto-diario/mostrar/1857187/grafica-coronavirus-cada-area-galicia-revela-donde-esta-acelerando-epidemia","","","","",""
"2020-04-03","Pontevedra","Galicia","","","","1474","309","55","54","","","0","galiciancovid19.info; farodevigo.es; vigoe.es","https://galiciancovid19.info/; https://www.galiciapress.es/texto-diario/mostrar/1885314/aumentan-176-pacientes-uci-hospitales-galicia-11-jueves; https://www.galiciapress.es/texto-diario/mostrar/1885314/aumentan-176-pacientes-uci-hospitales-galicia-11-jueves","","","","",""
"2020-04-04","Pontevedra","Galicia","","","","1487","314","55","57","","","0","galiciancovid19.info; farodevigo.es; vigoe.es","https://galiciancovid19.info/; https://www.farodevigo.es/portada-pontevedra/2020/04/04/repuntan-treintena-nuevos-casos-covid/2272070.html; https://www.vigoe.es/vigo/local/vigo-registra-el-menor-incremento-de-casos-desde-el-confinamiento-pero-los-fallecidos-aumentan/","","","","",""
"2020-04-05","Pontevedra","Galicia","","","","1519","282","52","60","","","110","galiciancovid19.info; farodevigo.es; galiciapress.es","https://galiciancovid19.info/; https://www.farodevigo.es/portada-pontevedra/2020/04/05/mantiene-numero-pacientes-hospitalizados-covid/2272541.html; https://www.vigoe.es/vigo/local/dos-fallecidos-mas-en-el-area-de-vigo-ya-son-48-mientras-los-casos-positivos-siguen-a-la-baja/","","","","",""
"2020-04-06","Pontevedra","Galicia","","","","1538","295","51","66","","","0","galiciancovid19.info; galiciapress.es","https://galiciancovid19.info/; https://www.farodevigo.es/portada-pontevedra/2020/04/05/decima-victima-covid-19-chop/2272861.html; https://www.galiciapress.es/texto-diario/mostrar/1887585/sergas-recibe-nuevo-envio-millon-mascaras-proteccion","","","","",""
"2020-04-07","Pontevedra","Galicia","","","","1560","282","48","69","","","0","galiciancovid19.info; lavozdegalicia.es; vigoe.es","https://galiciancovid19.info/; https://www.galiciapress.es/texto-diario/mostrar/1888800/descienden-nuevo-pacientes-uci-hospitales-galicia-situan-162; https://www.galiciapress.es/texto-diario/mostrar/1888800/descienden-nuevo-pacientes-uci-hospitales-galicia-situan-162","","","","",""
"2020-04-08","Pontevedra","Galicia","","","","1526","251","49","72","","","0","galiciancovid19.info; farodevigo.es; vigoe.es","https://galiciancovid19.info/; https://www.lavozdegalicia.es/noticia/pontevedra/2020/04/08/baja-cifra-contagios-area-466-casos/0003_202004P8C3993.htm; https://www.vigoe.es/coronavirus/el-area-de-vigo-logra-reducir-por-primera-vez-los-casos-de-coronavirus/","","","","",""
"2020-04-09","Pontevedra","Galicia","","","","1539","233","49","78","","","184","galiciancovid19.info; lavozdegalicia.es; farodevigo.es","https://galiciancovid19.info/; https://www.farodevigo.es/portada-pontevedra/2020/04/09/chop-supera-pico-hospitalizados-primera/2274144.html; https://www.vigoe.es/vigo/local/seis-fallecidos-en-el-area-de-vigo-cuatro-en-residencias-en-una-jornada-con-bajada-drastica-de-ingresos/","","","","",""
"2020-04-10","Pontevedra","Galicia","","","","1543","272","35","81","","","0","galiciancovid19.info; farodevigo.es","https://galiciancovid19.info/; https://www.lavozdegalicia.es/noticia/sociedad/2020/04/10/balance-area-sanitaria/00031586514189312377846.htm; https://www.farodevigo.es/portada-ourense/2020/04/10/coronavirus-agrava-impacto-cinco-victimas/2274555.html","","","","",""
"2020-04-11","Pontevedra","Galicia","","","","1568","192","39","90","","","319","galiciancovid19.info; farodevigo.es; lavozdegalicia.es","https://galiciancovid19.info/; https://www.farodevigo.es/gran-vigo/2020/04/11/pacientes-criticos-alcanzan-nivel-semanas/2274803.html","","","","",""
"2020-04-12","Pontevedra","Galicia","","","","1560","217","28","92","","","349","galiciancovid19.info; farodevigo.es","https://galiciancovid19.info/; https://www.farodevigo.es/portada-arousa/2020/04/12/tres-pacientes-siguen-ingresados-covid/2274886.html; https://www.lavozdegalicia.es/noticia/sociedad/2020/04/12/domingo-12-numero-contagiados-covid-19-baja-segunda-vez-semana/00031586692239863158663.htm","","","","",""
"2020-04-13","Pontevedra","Galicia","","","","1591","216","30","94","","","0","galiciancovid19.info; metropolitano.gal","https://galiciancovid19.info/; https://www.farodevigo.es/portada-pontevedra/2020/04/13/repuntan-contagios-activos-area-sanitaria/2275466.html;","","","","",""
"2020-04-14","Pontevedra","Galicia","","","","1581","208","37","99","","","388","galiciancovid19.info; lavozdegalicia.es; 20minutos.es","https://galiciancovid19.info/; https://metropolitano.gal/enfoque/dato-para-la-esperanza-en-vigo-se-reduce-de-nuevo-el-numero-de-casos-activos-por-coronavirus/","","","","",""
"2020-04-15","Pontevedra","Galicia","","","","1590","182","38","101","","","279","galiciancovid19.info; vigoalminuto.com; elidealgallego.com","https://galiciancovid19.info/; https://www.lavozdegalicia.es/noticia/sociedad/2020/04/15/evolucion-contagios/00031586938636345387632.htm; https://www.20minutos.es/noticia/4227830/0/siguen-en-descenso-los-pacientes-en-uci-en-hospitales-de-galicia-y-se-situan-en-128/","","","","",""
"2020-04-16","Pontevedra","Galicia","","","","1590","260","52","103","","","436","galiciancovid19.info; lavozdegalicia.es; lavozdegalicia.es","https://galiciancovid19.info/; https://www.vigoalminuto.com/2020/04/16/el-area-de-vigo-se-mantiene-estable-en-casos-de-covid-19-y-bajan-los-ingresos-y-pacientes-en-la-uci/; https://www.elidealgallego.com/articulo/galicia/bajan-123-pacientes-uci-hospitales-galicia/20200416135328434039.html","","","","",""
"2020-04-17","Pontevedra","Galicia","","","","1600","147","37","107","","","314","galiciancovid19.info; farodevigo.es; telemarinas.com","https://galiciancovid19.info/; https://www.lavozdegalicia.es/noticia/sociedad/2020/04/17/balance-area-sanitaria/00031587117506934200200.htm; https://www.lavozdegalicia.es/noticia/sociedad/2020/04/17/balance-area-sanitaria/00031587117506934200200.htm","","","","",""
"2020-04-18","Pontevedra","Galicia","","","","1596","123","25","109","","","143","galiciancovid19.info; lavozdegalicia.es; vigoe.es","https://galiciancovid19.info/; https://www.farodevigo.es/portada-pontevedra/2020/04/18/reduce-cifra-pacientes-ingresados-uci/2277638.html; https://telemarinas.com/galicia-registra-un-total-de-6-147-casos-infectados-y-430-fallecidos-por-coronavirus/","","","","",""
"2020-04-19","Pontevedra","Galicia","","","","1611","131","34","113","","","473","galiciancovid19.info; farodevigo.es; galiciaconfidencial.com","https://galiciancovid19.info/; https://www.lavozdegalicia.es/noticia/pontevedra/pontevedra/2020/04/18/ultimas-24-horas-apenas-deja-cambios-numero-contagios-area-sanitaria/00031587208428731865267.htm; https://www.vigoe.es/vigo/local/el-area-de-vigo-suma-tres-fallecidos-en-el-cunqueiro-povisa-y-barreiro/","","","","",""
"2020-04-20","Pontevedra","Galicia","","","","1650","126","32","116","","","480","galiciancovid19.info; 20minutos.es; 20minutos.es","https://galiciancovid19.info/; https://www.farodevigo.es/portada-pontevedra/2020/04/20/positivos-covid-19-estancan-chop/2278325.html; http://www.galiciaconfidencial.com/noticia/123876-seguen-aumentando-casos-covid-19-galicia-situanse-6296","","","","",""
"2020-04-21","Pontevedra","Galicia","","","","1677","131","30","117","","","344","galiciancovid19.info; galiciapress.es","https://galiciancovid19.info/; https://www.20minutos.es/noticia/4234405/0/los-pacientes-infectados-en-uci-descienden-hasta-los-101-en-galicia-siete-menos-que-hace-24-horas/; https://www.20minutos.es/noticia/4234405/0/los-pacientes-infectados-en-uci-descienden-hasta-los-101-en-galicia-siete-menos-que-hace-24-horas/","","","","",""
"2020-04-22","Pontevedra","Galicia","","","","1686","111","27","120","","","501","galiciancovid19.info; diariodearousa.com; 20minutos.es","https://galiciancovid19.info/; https://www.galiciapress.es/texto-diario/mostrar/1937261/infectados-galicia-suben-6534-personas-uci-bajan-96; https://www.galiciapress.es/texto-diario/mostrar/1937261/infectados-galicia-suben-6534-personas-uci-bajan-96","","","","",""
"2020-04-23","Pontevedra","Galicia","","","","1699","104","25","121","","","523","galiciancovid19.info; lavanguardia.com; lavanguardia.com","https://galiciancovid19.info/; https://www.diariodearousa.com/articulo/o-salnes/bajan-ingresos-uci-nuevos-fallecidos-areas-sanitarias/20200422234144262093.html; https://www.20minutos.es/noticia/4235990/0/vuelven-a-descender-los-pacientes-ingresados-en-uci-en-galicia-y-se-situan-en-91/","","","","",""
"2020-04-24","Pontevedra","Galicia","","","","1719","99","22","123","","","372","galiciancovid19.info; lavozdegalicia.es; metropolitano.gal","https://galiciancovid19.info/; https://www.lavanguardia.com/local/galicia/20200424/48694768257/los-infectados-en-uci-en-galicia-descienden-hasta-los-87-cinco-menos-que-el-jueves.html; https://www.lavanguardia.com/local/galicia/20200424/48694768257/los-infectados-en-uci-en-galicia-descienden-hasta-los-87-cinco-menos-que-el-jueves.html","","","","",""
"2020-04-25","Pontevedra","Galicia","","","","1779","103","24","127","","","376","galiciancovid19.info; farodevigo.es; metropolitano.gal","https://galiciancovid19.info/; https://www.lavozdegalicia.es/noticia/sociedad/2020/04/26/covid-19-mantiene-cuatro-personas-hospitalizadas-salnes/0003_202004A26C6993.htm; https://metropolitano.gal/enfoque/galicia-supera-los-9-000-contagios-y-los-500-fallecidos-por-coronavirus/","","","","",""
"2020-04-26","Pontevedra","Galicia","","","","1779","92","23","133","","","537","galiciancovid19.info; galiciapress.es; farodevigo.es","https://galiciancovid19.info/; https://www.farodevigo.es/portada-pontevedra/2020/04/26/semana-concluye-estancamiento-positivos-covid/2280820.html; https://metropolitano.gal/enfoque/el-area-sanitaria-frena-el-aumento-de-casos-activos-de-coronavirus/","","","","",""
"2020-04-27","Pontevedra","Galicia","","","","1788","58","10","133","","","315","galiciancovid19.info; farodevigo.es; laopinioncoruna.es","https://galiciancovid19.info/; https://www.galiciapress.es/texto-diario/mostrar/1941050/fallecido-residencia-hospitales-elevan-533-victimas-covid-galicia; https://www.farodevigo.es/portada-pontevedra/2020/04/27/casos-covid-19-estancan-area/2280964.html","","","","",""
"2020-04-28","Pontevedra","Galicia","","","","1812","98","16","137","","","547","galiciancovid19.info; galiciapress.es","https://galiciancovid19.info/; https://www.farodevigo.es/portada-pontevedra/2020/04/28/positivos-covid-19-area-sanitaria/2281532.html; https://www.laopinioncoruna.es/sociedad/2020/04/28/coronavirus-coruna--galicia-alcanza/1497949.html","","","","",""
"2020-04-29","Pontevedra","Galicia","","","","1023","93","16","137","","","1390","galiciancovid19.info; 20minutos.es; 20minutos.es","https://galiciancovid19.info/; https://www.galiciapress.es/texto-diario/mostrar/1943021/pacientes-uci-mantienen-73-galicia-descienden-13-hospitalizados-hasta-482; https://www.galiciapress.es/texto-diario/mostrar/1943021/pacientes-uci-mantienen-73-galicia-descienden-13-hospitalizados-hasta-482","","","","",""
"2020-04-30","Pontevedra","Galicia","","","","1062","66","13","138","","","1407","galiciancovid19.info; lavozdegalicia.es; vigoe.es","https://galiciancovid19.info/; https://www.20minutos.es/noticia/4243381/0/los-pacientes-con-covid-ingresados-en-uci-descienden-un-35-en-galicia-y-se-situan-en-47/; https://www.20minutos.es/noticia/4243381/0/los-pacientes-con-covid-ingresados-en-uci-descienden-un-35-en-galicia-y-se-situan-en-47/","","","","",""
"2020-05-01","Pontevedra","Galicia","","","","999","57","13","139","","","1511","galiciancovid19.info; lavozdegalicia.es; lavozdegalicia.es","https://galiciancovid19.info/; https://www.lavozdegalicia.es/noticia/pontevedra/2020/05/01/hospitalizados-covid-19-bajan-12-diez-planta-dos-uci/0003_202005P1C3991.htm; https://www.vigoe.es/vigo/local/gran-descenso-del-numero-de-pacientes-activos-e-ingresados-en-el-area-sanitaria-de-vigo/","","","","",""
"2020-05-02","Pontevedra","Galicia","","","","962","44","12","139","","","1560","galiciancovid19.info; farodevigo.es; lavozdegalicia.es","https://galiciancovid19.info/; https://www.lavozdegalicia.es/noticia/sociedad/2020/05/02/casos-covid-19-area/00031588412306219191248.htm; https://www.lavozdegalicia.es/noticia/sociedad/2020/05/02/casos-covid-19-area/00031588412306219191248.htm","","","","",""
"2020-05-03","Pontevedra","Galicia","","","","959","47","12","139","","","571","galiciancovid19.info; 20minutos.es; 20minutos.es","https://galiciancovid19.info/; https://www.farodevigo.es/portada-arousa/2020/05/03/persona-uci-area-sanitaria/2283191.html; https://www.lavozdegalicia.es/noticia/vigo/2020/05/03/domingo-3-vigo-vuelve-area-galicia-casos-coronavirus/00031588504615340641116.htm","","","","",""
"2020-05-04","Pontevedra","Galicia","","","","897","49","9","139","","","1648","galiciancovid19.info; lavozdegalicia.es; vigoalminuto.com","https://galiciancovid19.info/; https://www.20minutos.es/noticia/4246065/0/bajan-hasta-los-34-los-pacientes-con-covid-19-en-uci-en-galicia-y-pontevedra-es-la-primera-area-sin-ninguno/; https://www.20minutos.es/noticia/4246065/0/bajan-hasta-los-34-los-pacientes-con-covid-19-en-uci-en-galicia-y-pontevedra-es-la-primera-area-sin-ninguno/","","","","",""
"2020-05-05","Pontevedra","Galicia","","","","851","49","10","141","","","1730","galiciancovid19.info; laregion.es; metropolitano.gal","https://galiciancovid19.info/; https://www.lavozdegalicia.es/noticia/pontevedra/2020/05/06/solo-quedan-cuatro-personas-hospitalizadas-covid-19-area-sanitaria/0003_202005P6C2995.htm; https://www.vigoalminuto.com/2020/05/05/disminuye-en-19-personas-el-numero-de-casos-de-coronavirus-en-vigo/","","","","",""
"2020-05-06","Pontevedra","Galicia","","","","941","93","10","141","","","1250","galiciancovid19.info; lavozdegalicia.es; vigoalminuto.com","https://galiciancovid19.info/; https://www.laregion.es/articulo/ourense/ourense-suma-casi-centenar-curados-dia/20200506123935944296.html; https://metropolitano.gal/enfoque/el-sergas-corrige-los-casos-activos-de-coronavirus-en-el-area-de-vigo-al-detectar-falsos-positivos/","","","","",""
"2020-05-07","Pontevedra","Galicia","","","","912","40","8","142","","","1852","galiciancovid19.info; lavozdegalicia.es; elespanol.com","https://galiciancovid19.info/; https://www.lavozdegalicia.es/noticia/sociedad/2020/05/07/covid-area-sanitaria/00031588841004617805645.htm; https://www.vigoalminuto.com/2020/05/07/5-casos-nuevos-de-coronavirus-en-vigo-en-las-ultimas-24-horas/","","","","",""
"2020-05-08","Pontevedra","Galicia","","","","885","33","7","142","","","1929","galiciancovid19.info; lavozdegalicia.es; metropolitano.gal","https://galiciancovid19.info/; https://www.lavozdegalicia.es/noticia/sociedad/2020/05/08/hospital-pacientes-covid-19/0003_202005A8C6992.htm; https://www.elespanol.com/quincemil/articulos/actualidad/coronavirus-los-pacientes-ingresados-en-uci-de-hospitales-gallegos-desciende-a-26","","","","",""
"2020-05-09","Pontevedra","Galicia","","","","901","33","7","142","","","1938","galiciancovid19.info; lavozdegalicia.es; vigoalminuto.com","https://galiciancovid19.info/; https://www.lavozdegalicia.es/noticia/pontevedra/2020/05/10/area-sanitaria-mantiene-unico-paciente-hospitalizado-cinco-activos/0003_202005P10C6994.htm; https://metropolitano.gal/enfoque/galicia-sufre-un-repunte-en-el-numero-de-casos-activos-de-coronavirus/","","","","",""
"2020-05-10","Pontevedra","Galicia","","","","867","37","7","142","","","1981","galiciancovid19.info; diariodepontevedra.es; metropolitano.gal","https://galiciancovid19.info/; https://www.lavozdegalicia.es/noticia/pontevedra/pontevedra/2020/05/10/ligero-repunte-ingresos-coronavirus-tres-enfermos-montecelo/00031589105965181737967.htm; https://www.vigoalminuto.com/2020/05/10/29-casos-menos-de-coronavirus-en-el-area-de-vigo/","","","","",""
"2020-05-11","Pontevedra","Galicia","","","","835","42","9","142","","","2017","galiciancovid19.info; farodevigo.es; europapress.es","https://galiciancovid19.info/; https://www.diariodepontevedra.es/articulo/pontevedra/ingreso-salnes-eleva-hospitalizados-area-sanitaria-pontevedra/202005111140111085846.html; https://metropolitano.gal/enfoque/afectados-coronavirus-vigo/","","","","",""
"2020-05-12","Pontevedra","Galicia","","","","749","42","8","142","","","2130","galiciancovid19.info; lavozdegalicia.es; europapress.es","https://galiciancovid19.info/; https://www.farodevigo.es/portada-pontevedra/2020/05/12/pontevedra-mantiene-nuevos-contagios-area/2287060.html; https://www.europapress.es/galicia/noticia-bajan-25-pacientes-coronavirus-ingresados-uci-hospitales-gallegos-20200512140515.html","","","","",""
"2020-05-13","Pontevedra","Galicia","","","","675","30","8","142","","","2206","galiciancovid19.info; lavozdegalicia.es; 20minutos.es","https://galiciancovid19.info/; https://www.lavozdegalicia.es/noticia/sociedad/2020/05/13/evolucion-positivos-area/00031589358737831260309.htm; https://www.europapress.es/galicia/noticia-pacientes-ingresados-uci-covid-bajan-22-galicia-tres-menos-hace-dia-20200513135921.html","","","","",""
"2020-05-14","Pontevedra","Galicia","","","","620","22","7","142","","","2274","galiciancovid19.info; europapress.es; europapress.es","https://galiciancovid19.info/; https://www.lavozdegalicia.es/noticia/sociedad/2020/05/14/x-casos-activos-area-sanitaria-x-hospitalizados-x-domicilos/00031589448070868484136.htm; https://www.20minutos.es/noticia/4257988/0/los-pacientes-con-covid-ingresados-en-uci-de-hospitales-gallegos-bajan-hasta-21/","","","","",""
"2020-05-15","Pontevedra","Galicia","","","","585","22","7","142","","","2328","galiciancovid19.info; diariodepontevedra.es; vigoe.es","https://galiciancovid19.info/; https://www.europapress.es/galicia/noticia-numero-hospitalizados-covid-galicia-baja-133-aumentan-casos-uci-mas-20200515132308.html; https://www.europapress.es/galicia/noticia-numero-hospitalizados-covid-galicia-baja-133-aumentan-casos-uci-mas-20200515132308.html","","","","",""
"2020-05-16","Pontevedra","Galicia","","","","494","18","5","142","","","2435","galiciancovid19.info; lavozdegalicia.es; vigoe.es","https://galiciancovid19.info/; https://www.diariodepontevedra.es/articulo/pontevedra/menos-100-casos-solo-hospitalizado-area-pontevedra/202005161327341086638.html; https://www.vigoe.es/coronavirus/el-area-sanitaria-de-vigo-logra-la-mayor-bajada-de-casos-y-regresa-a-datos-del-25-de-marzo/","","","","",""
"2020-05-17","Pontevedra","Galicia","","","","341","15","4","142","","","2524","galiciancovid19.info; lavozdegalicia.es; elcorreogallego.es","https://galiciancovid19.info/; https://www.lavozdegalicia.es/noticia/pontevedra/pontevedra/2020/05/17/hospitalizados-covid-19-area-pontevedra-o-salnes/00031589710521235599884.htm; https://www.vigoe.es/vigo/local/el-area-de-vigo-rebaja-el-virus-a-minimos-solo-15-hospitalizados-y-1-744-curados/","","","","",""
"2020-05-18","Pontevedra","Galicia","","","","323","16","4","142","","","2547","galiciancovid19.info; lavozdegalicia.es; lavanguardia.com","https://galiciancovid19.info/; https://www.lavozdegalicia.es/noticia/sociedad/2020/05/19/casos-activos-covid-19-area-sanitaria-descienden-57-aislamiento-casas/0003_202005A19C4994.htm; https://www.elcorreogallego.es/primer-plano/los-contagiados-bajan-en-galicia-a-1171-y-los-curados-superan-los-9200-XB3065819","","","","",""
"2020-05-19","Pontevedra","Galicia","","","","305","19","4","142","","","2573","lavozdegalicia.es; vigoe.es","https://galiciancovid19.info/; https://www.lavozdegalicia.es/noticia/sociedad/2020/05/19/solo-x-casos-activos-area-sanitaria/00031589874758780808702.htm; https://www.lavanguardia.com/local/galicia/20200519/481282340940/el-numero-de-pacientes-ingresados-con-covid-en-uci-de-hospitales-gallegos-baja-a-15.html","","","","",""
"2020-05-20","Pontevedra","Galicia","","","","301","12","4","142","","","2588","lavozdegalicia.es; vigoe.es","https://www.lavozdegalicia.es/noticia/sociedad/2020/05/20/casos-covid-siguen-bajando-51-activos-area-sanitaria/00031589967994764664389.htm; https://www.vigoe.es/coronavirus/el-area-de-vigo-baja-de-los-300-pacientes-con-covid-19-y-los-hospitales-dan-siete-altas/","","","","",""
"2020-05-21","Pontevedra","Galicia","","","","","11","3","142","","","2609","farodevigo.es; vigoe.es","https://saladecomunicacion.sergas.gal/Paginas/DetalleNova.aspx?idioma=ga&idNova=10431; https://www.lavozdegalicia.es/noticia/sociedad/2020/05/21/area-sanitaria/00031590053864436421801.htm; https://www.vigoe.es/coronavirus/el-area-sanitaria-de-vigo-reduce-casos-covid-19-y-pacientes-criticos-en-los-hospitales/","","","","",""
"2020-05-22","Pontevedra","Galicia","","","","","11","3","143","","","2673","farodevigo.es;vigoe.es","https://saladecomunicacion.sergas.gal/Paginas/DetalleNova.aspx?idioma=ga&idNova=10432; https://www.farodevigo.es/portada-pontevedra/2020/05/23/enfermos-coronavirus-area-sanitaria-caen/2291521.html; https://www.vigoe.es/vigo/local/la-bajada-de-casos-de-covid-19-se-estanca-en-el-area-de-vigo/","","","","",""
"2020-05-23","Pontevedra","Galicia","","","","","11","4","143","","","2682","farodevigo.es;vigoe.es","https://www.farodevigo.es/portada-pontevedra/2020/05/23/enfermos-coronavirus-area-sanitaria-caen/2291521.html; https://www.vigoe.es/vigo/local/la-bajada-de-casos-de-covid-19-se-estanca-en-el-area-de-vigo/","","","","",""
