"date","province","ccaa","new_cases","PCR","TestAc","activos","hospitalized","intensive_care","deceased","cases_accumulated","cases_accumulated_PCR","recovered","source_name","source","comments"
"2020-06-15","Valencia/València","Comunitat Valenciana","","11","","","53","6","728","","5879","7383","Sanidad Generalitat Valenciana","https://www.gva.es/va/inicio/area_de_prensa/ap_notas_prensa?zona=21&idioma=ES&tipoContenido=26&busquedadescripcion=Coronavirus|covid19|covid-19&busquedacategoria=0&busquedaorganismo=3.07&busquedafechaini=&busquedafechafin=&botonBuscar=Buscar (https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=863276)",""
"2020-06-16","Valencia/València","Comunitat Valenciana","","2","","","49","5","729","","5882","7450","Sanidad Generalitat Valenciana","https://www.gva.es/va/inicio/area_de_prensa/ap_notas_prensa?zona=21&idioma=ES&tipoContenido=26&busquedadescripcion=Coronavirus|covid19|covid-19&busquedacategoria=0&busquedaorganismo=3.07&busquedafechaini=&busquedafechafin=&botonBuscar=Buscar (https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=863441)",""
"2020-06-17","Valencia/València","Comunitat Valenciana","","5","","","45","4","732","","5887","7511","Sanidad Generalitat Valenciana","https://www.gva.es/va/inicio/area_de_prensa/ap_notas_prensa?zona=21&idioma=ES&tipoContenido=26&busquedadescripcion=Coronavirus|covid19|covid-19&busquedacategoria=0&busquedaorganismo=3.07&busquedafechaini=&busquedafechafin=&botonBuscar=Buscar (https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=863736)",""
"2020-06-18","Valencia/València","Comunitat Valenciana","","6","","","41","4","732","","5893","7574","Sanidad Generalitat Valenciana","",""
"2020-06-19","Valencia/València","Comunitat Valenciana","","7","","","40","3","732","","5900","7630","Sanidad Generalitat Valenciana","https://www.gva.es/va/inicio/area_de_prensa/ap_notas_prensa?zona=21&idioma=ES&tipoContenido=26&busquedadescripcion=Coronavirus|covid19|covid-19&busquedacategoria=0&busquedaorganismo=3.07&busquedafechaini=&busquedafechafin=&botonBuscar=Buscar (https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=864936)",""
"2020-06-20","Valencia/València","Comunitat Valenciana","","17","","","39","3","733","","5917","7711","Sanidad Generalitat Valenciana","https://www.gva.es/va/inicio/area_de_prensa/ap_notas_prensa?zona=21&idioma=ES&tipoContenido=26&busquedadescripcion=Coronavirus|covid19|covid-19&busquedacategoria=0&busquedaorganismo=3.07&busquedafechaini=&busquedafechafin=&botonBuscar=Buscar (https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=865016)",""
"2020-06-21","Valencia/València","Comunitat Valenciana","","3","","","40","3","733","","5920","7723","Sanidad Generalitat Valenciana","https://www.gva.es/va/inicio/area_de_prensa/ap_notas_prensa?zona=21&idioma=ES&tipoContenido=26&busquedadescripcion=Coronavirus|covid19|covid-19&busquedacategoria=0&busquedaorganismo=3.07&busquedafechaini=&busquedafechafin=&botonBuscar=Buscar (https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=865056)",""
"2020-06-22","Valencia/València","Comunitat Valenciana","","6","","","39","3","733","","5926","7740","Sanidad Generalitat Valenciana","https://www.gva.es/va/inicio/area_de_prensa/ap_notas_prensa?zona=21&idioma=ES&tipoContenido=26&busquedadescripcion=Coronavirus|covid19|covid-19&busquedacategoria=0&busquedaorganismo=3.07&busquedafechaini=&busquedafechafin=&botonBuscar=Buscar (https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=865556)",""
"2020-06-23","Valencia/València","Comunitat Valenciana","","5","","","37","3","734","","5931","7786","Sanidad Generalitat Valenciana","https://www.gva.es/va/inicio/area_de_prensa/ap_notas_prensa?zona=21&idioma=ES&tipoContenido=26&busquedadescripcion=Coronavirus|covid19|covid-19&busquedacategoria=0&busquedaorganismo=3.07&busquedafechaini=&busquedafechafin=&botonBuscar=Buscar (https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=866098)",""
"2020-06-24","Valencia/València","Comunitat Valenciana","","3","","","36","4","734","","5934","7832","Sanidad Generalitat Valenciana","https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=866196",""
"2020-06-25","Valencia/València","Comunitat Valenciana","","7","","","30","3","734","","5941","7862","Sanidad Generalitat Valenciana","https://www.gva.es/va/inicio/area_de_prensa/ap_notas_prensa?zona=21&idioma=ES&tipoContenido=26&busquedadescripcion=Coronavirus|covid19|covid-19&busquedacategoria=0&busquedaorganismo=3.07&busquedafechaini=&busquedafechafin=&botonBuscar=Buscar (https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=866696)",""
"2020-06-26","Valencia/València","Comunitat Valenciana","","14","","","29","3","734","","5955","7906","Sanidad Generalitat Valenciana","https://www.gva.es/va/inicio/area_de_prensa/ap_notas_prensa?zona=21&idioma=ES&tipoContenido=26&busquedadescripcion=Coronavirus|covid19|covid-19&busquedacategoria=0&busquedaorganismo=3.07&busquedafechaini=&busquedafechafin=&botonBuscar=Buscar (https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=867118)",""
"2020-06-27","Valencia/València","Comunitat Valenciana","","4","","","30","2","735","","5967","7947","Sanidad Generalitat Valenciana","https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=867177",""
"2020-06-28","Valencia/València","Comunitat Valenciana","","5","","","27","3","735","","5967","7959","Sanidad Generalitat Valenciana","https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=867216",""
"2020-06-29","Valencia/València","Comunitat Valenciana","","3","","","28","2","710","","5970","7970","Sanidad Generalitat Valenciana","https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=867576",""
"2020-06-30","Valencia/València","Comunitat Valenciana","","14","","","29","2","736","","5984","8711","Sanidad Generalitat Valenciana","https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=868077",""
"2020-07-01","Valencia/València","Comunitat Valenciana","","6","","","22","2","736","","5992","8756","Sanidad Generalitat Valenciana","https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=868477",""
"2020-07-02","Valencia/València","Comunitat Valenciana","","16","","","24","2","736","","6008","8802","Sanidad Generalitat Valenciana","https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=868957",""
"2020-07-03","Valencia/València","Comunitat Valenciana","","8","","","25","2","736","","6016","8867","Sanidad Generalitat Valenciana","https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=869676",""
"2020-07-04","Valencia/València","Comunitat Valenciana","","","","","","","","","","","","","Es sábado, y no se ofrecen datos durante todo ese fin de semana (!!)"
"2020-07-05","Valencia/València","Comunitat Valenciana","","","","","","","","","","","","","Es domingo, y no se ofrecen datos durante todo ese fin de semana (!!)"
"2020-07-06","Valencia/València","Comunitat Valenciana","","24","","","26","2","736","","6041","8927","Sanidad Generalitat Valenciana","https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=870216",""
"2020-07-07","Valencia/València","Comunitat Valenciana","","13","","","29","2","737","","6055","8963","Sanidad Generalitat Valenciana","https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=870736",""
"2020-07-08","Valencia/València","Comunitat Valenciana","","8","","","28","0","737","","6063","8993","Sanidad Generalitat Valenciana","https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=871297",""
"2020-07-09","Valencia/València","Comunitat Valenciana","","11","","","26","0","737","","6074","9031","Sanidad Generalitat Valenciana","https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=871996",""
"2020-07-10","Valencia/València","Comunitat Valenciana","","14","","","26","0","737","","6091","9064","Sanidad Generalitat Valenciana","https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=872556",""
"2020-07-11","Valencia/València","Comunitat Valenciana","","","","","","","","","","","","","Es sábado, y no se ofrecen datos durante todo ese fin de semana (!!)"
"2020-07-12","Valencia/València","Comunitat Valenciana","","","","","","","","","","","","","Es domingo, y no se ofrecen datos durante todo ese fin de semana (!!)"
"2020-07-13","Valencia/València","Comunitat Valenciana","","33","","","27","2","737","","6124","9106","Sanidad Generalitat Valenciana","https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=872876",""
"2020-07-14","Valencia/València","Comunitat Valenciana","","29","","","30","3","737","","6153","9131","Sanidad Generalitat Valenciana","https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=873138",""
"2020-07-15","Valencia/València","Comunitat Valenciana","","15","","","32","2","737","","6168","9164","Sanidad Generalitat Valenciana","https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=873616",""
"2020-07-16","Valencia/València","Comunitat Valenciana","","26","","","34","2","737","","6194","9203","Sanidad Generalitat Valenciana","https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=873924",""
"2020-07-17","Valencia/València","Comunitat Valenciana","","31","","","37","3","737","","6228","9238","Sanidad Generalitat Valenciana","https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=874297",""
"2020-07-18","Valencia/València","Comunitat Valenciana","","","","","","","","","","","","","Es sábado, y no se ofrecen datos durante todo ese fin de semana (!!)"
"2020-07-19","Valencia/València","Comunitat Valenciana","","","","","","","","","","","","","Es domingo, y no se ofrecen datos durante todo ese fin de semana (!!)"
"2020-07-20","Valencia/València","Comunitat Valenciana","","104","","","33","4","737","","6332","9303","Sanidad Generalitat Valenciana","https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=874593",""
"2020-07-21","Valencia/València","Comunitat Valenciana","","36","","","32","4","737","","6369","9327","Sanidad Generalitat Valenciana","https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=874804",""
"2020-07-22","Valencia/València","Comunitat Valenciana","","30","","","31","5","737","","6400","9354","Sanidad Generalitat Valenciana","https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=875042",""
"2020-07-23","Valencia/València","Comunitat Valenciana","","43","","","36","4","737","","6443","9393","Sanidad Generalitat Valenciana","https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=875284",""
"2020-07-24","Valencia/València","Comunitat Valenciana","","50","","","43","4","737","","6493","9424","Sanidad Generalitat Valenciana","https://www.gva.es/inicio/area_de_prensa/not_detalle_area_prensa?id=875696",""
"2020-07-25","Valencia/València","Comunitat Valenciana","","","","","","","","","","","","","Fin de semana: no hay datos"
"2020-07-26","Valencia/València","Comunitat Valenciana","","","","","","","","","","","","","Fin de semana: no hay datos"
"2020-07-27","Valencia/València","Comunitat Valenciana","","197","","","53","5","737","","6690","9486","Sanidad Generalitat Valenciana","https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=876036",""
"2020-07-28","Valencia/València","Comunitat Valenciana","","43","","","44","6","737","","6749","9524","Sanidad Generalitat Valenciana","https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=876336",""
"2020-07-29","Valencia/València","Comunitat Valenciana","","54","","","50","5","738","","6803","9566","Sanidad Generalitat Valenciana","https://www.gva.es/inicio/area_de_prensa/not_detalle_area_prensa?id=876577",""
"2020-07-30","Valencia/València","Comunitat Valenciana","","135","","","44","5","738","","6938","9637","Sanidad Generalitat Valenciana","https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=876876",""
"2020-07-31","Valencia/València","Comunitat Valenciana","","37","","","49","5","738","","6976","9694","Sanidad Generalitat Valenciana","https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=877436",""
"2020-08-01","Valencia/València","Comunitat Valenciana","","","","","","","","","","","","",""
"2020-08-02","Valencia/València","Comunitat Valenciana","","","","","","","","","","","","",""
"2020-08-03","Valencia/València","Comunitat Valenciana","","359","","","62","4","738","","7335","9813","Sanidad Generalitat Valenciana","https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=877652",""
"2020-08-04","Valencia/València","Comunitat Valenciana","","69","","","65","4","738","","7405","9860","Sanidad Generalitat Valenciana","https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=877936",""
"2020-08-05","Valencia/València","Comunitat Valenciana","","202","","","70","4","738","","7617","9933","Sanidad Generalitat Valenciana","https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=878176",""
"2020-08-06","Valencia/València","Comunitat Valenciana","","125","","","74","5","738","","7747","9975","Sanidad Generalitat Valenciana","https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=878776",""
"2020-08-07","Valencia/València","Comunitat Valenciana","","240","","","90","7","738","","7987","10137","Sanidad Generalitat Valenciana","https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=879396",""
"2020-08-08","Valencia/València","Comunitat Valenciana","","","","","","","","","","","","","FIN DE SEMANA: NO HAY DATOS"
"2020-08-09","Valencia/València","Comunitat Valenciana","","","","","","","","","","","","","FIN DE SEMANA: NO HAY DATOS"
"2020-08-10","Valencia/València","Comunitat Valenciana","","463","","","111","9","739","","8450","10304","Sanidad Generalitat Valenciana","https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=879656",""
"2020-08-11","Valencia/València","Comunitat Valenciana","","141","","","136","11","740","","8594","10421","Sanidad Generalitat Valenciana","https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=879916",""
"2020-08-12","Valencia/València","Comunitat Valenciana","","170","","","118","12","741","","8772","10594","Sanidad Generalitat Valenciana","https://www.gva.es/va/inicio/area_de_prensa/not_detalle_area_prensa?id=880196",""
