"date","province","ccaa","new_cases","PCR","TestAc","activos","hospitalized","intensive_care","deceased","cases_accumulated","cases_accumulated_PCR","recovered","source_name","source","comments"
"2020-06-22","Melilla","Melilla","","3","","3","0","0","2","","127","122","Ingesa Melilla - Facebook","https://www.facebook.com/Ingesa-Melilla-Gabinete-de-prensa-610495619441918",""
"2020-06-21","Melilla","Melilla","","0","","0","0","0","2","","124","122","Ingesa Melilla - Facebook","https://www.facebook.com/Ingesa-Melilla-Gabinete-de-prensa-610495619441918",""
"2020-06-20","Melilla","Melilla","","0","","0","0","0","2","","124","122","Ingesa Melilla - Facebook","https://www.facebook.com/Ingesa-Melilla-Gabinete-de-prensa-610495619441918",""
"2020-06-19","Melilla","Melilla","","0","","2","1","0","2","","124","120","Ingesa Melilla - Facebook","https://www.facebook.com/Ingesa-Melilla-Gabinete-de-prensa-610495619441918",""
"2020-06-18","Melilla","Melilla","","0","","2","1","0","2","","124","120","Ingesa Melilla - Facebook","https://www.facebook.com/Ingesa-Melilla-Gabinete-de-prensa-610495619441918",""
"2020-06-17","Melilla","Melilla","","0","","2","1","0","2","","124","120","Ingesa Melilla - Facebook","https://www.facebook.com/Ingesa-Melilla-Gabinete-de-prensa-610495619441918",""
"2020-06-16","Melilla","Melilla","","0","","2","1","0","2","","124","120","Ingesa Melilla - Facebook","https://www.facebook.com/Ingesa-Melilla-Gabinete-de-prensa-610495619441918",""
"2020-06-15","Melilla","Melilla","","0","","2","1","0","2","","124","120","Ingesa Melilla - Facebook","https://www.facebook.com/Ingesa-Melilla-Gabinete-de-prensa-610495619441918",""
"2020-06-14","Melilla","Melilla","","1","","2","1","0","2","","124","120","Ingesa Melilla - Facebook","https://www.facebook.com/Ingesa-Melilla-Gabinete-de-prensa-610495619441918",""
"2020-06-13","Melilla","Melilla","","1","","1","0","0","2","","123","120","Ingesa Melilla - Facebook","https://www.facebook.com/Ingesa-Melilla-Gabinete-de-prensa-610495619441918",""
"2020-06-12","Melilla","Melilla","","0","","0","0","0","2","","122","120","Ingesa Melilla - Facebook","https://www.facebook.com/Ingesa-Melilla-Gabinete-de-prensa-610495619441918",""
"2020-06-11","Melilla","Melilla","","0","","0","0","0","2","","122","120","Ingesa Melilla - Facebook","https://www.facebook.com/Ingesa-Melilla-Gabinete-de-prensa-610495619441918",""
"2020-06-10","Melilla","Melilla","","0","","0","0","0","2","","122","120","Ingesa Melilla - Facebook","https://www.facebook.com/Ingesa-Melilla-Gabinete-de-prensa-610495619441918",""
"2020-06-09","Melilla","Melilla","","0","","0","0","0","2","","122","120","Ingesa Melilla - Facebook","https://www.facebook.com/Ingesa-Melilla-Gabinete-de-prensa-610495619441918",""
"2020-06-08","Melilla","Melilla","","0","","0","0","0","2","","122","120","Ingesa Melilla - Facebook","https://www.facebook.com/Ingesa-Melilla-Gabinete-de-prensa-610495619441918",""
